date	obs_wavelength	flux	redshift	instrument	date_unit	wavelength_unit	flux_unit	time	time_unit	time_frame	dtime	rest_wavelength
2017-12-07T06:05:00	3764.24100327489	5.243206e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3629.9334650673964
2017-12-07T06:05:00	3766.31243562696	4.911671e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3631.9309890327486
2017-12-07T06:05:00	3768.38386797903	6.049928e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3633.928512998101
2017-12-07T06:05:00	3770.45530033109	4.863985e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3635.9260369634426
2017-12-07T06:05:00	3772.52673268316	2.619228e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3637.923560928795
2017-12-07T06:05:00	3774.59816503522	6.004460e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3639.9210848941375
2017-12-07T06:05:00	3776.66959738729	1.113052e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3641.9186088594893
2017-12-07T06:05:00	3778.74102973936	3.465205e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3643.916132824841
2017-12-07T06:05:00	3780.81246209142	2.776737e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3645.9136567901837
2017-12-07T06:05:00	3782.88389444349	1.117774e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3647.9111807555355
2017-12-07T06:05:00	3784.95532679555	4.879024e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3649.9087047208777
2017-12-07T06:05:00	3787.02675914762	3.367736e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3651.90622868623
2017-12-07T06:05:00	3789.09819149969	2.268233e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3653.9037526515817
2017-12-07T06:05:00	3791.16962385175	3.285689e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3655.9012766169244
