time	obs_wavelength	flux	instrument	integration	integration_unit	time_unit	wavelength_unit	flux_unit	redshift	dtime	time_frame	rest_wavelength	reference
2.405	6264.699929	3.410224e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5808.715743161799	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6266.759929	3.1168900000000002e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5810.62580343069	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6268.819929	3.743163e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5812.5358636995825	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6270.879929	3.657480000000001e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5814.445923968475	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6272.939929	3.175974e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5816.355984237367	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6274.999928	3.069394e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5818.266043579045	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6277.059928	3.820963e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5820.176103847936	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6279.119928	3.537662e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5822.0861641168285	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6281.179928	3.0961020000000002e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5823.996224385721	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6283.239928	3.9844610000000004e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5825.906284654613	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6285.299928	4.287127e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5827.816344923505	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6287.359928	3.7722730000000004e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5829.726405192397	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6289.419928	2.908642e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5831.636465461289	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6291.479928	2.987752e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5833.54652573018	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6293.539928	4.025877e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5835.456585999073	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6295.599928	4.123509e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5837.366646267964	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6297.659928	3.956866e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5839.276706536857	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6299.719928	5.006803e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5841.186766805749	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6301.779928	3.4619280000000002e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5843.096827074641	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6303.839928	3.638489e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5845.006887343533	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6305.899928	3.970728e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5846.916947612424	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6307.959928	4.031039e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5848.827007881317	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6310.019928	3.693681e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5850.737068150208	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6312.079927	3.683323e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5852.647127491887	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6314.139927	3.260243e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5854.557187760779	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6316.199927	2.899873e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5856.46724802967	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6318.259927	4.519981e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5858.377308298563	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6320.319927	4.353295e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5860.287368567454	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6322.379927	4.159508e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5862.197428836346	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6324.439927	4.3956e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5864.107489105239	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6326.499927	3.865267e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5866.017549374131	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6328.559927	3.820983e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5867.927609643023	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6330.619927	4.067102e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5869.837669911914	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6332.679927	4.479274e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5871.747730180807	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6334.739927	4.4006960000000004e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5873.657790449698	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6336.799927	3.336117e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5875.56785071859	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6338.859927	3.235021e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5877.477910987483	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6340.919927	3.827418e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5879.387971256375	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6342.979927	3.605516e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5881.298031525267	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6345.039927	3.402762e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5883.2080917941585	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6347.099926	3.536843e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5885.118151135836	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6349.159926	3.534120000000001e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5887.028211404729	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6351.219926	3.547196e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5888.938271673621	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6353.279926	2.976696e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5890.848331942513	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6355.339926	2.851796e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5892.7583922114045	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6357.399926	3.853751e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5894.668452480297	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6359.459926	3.9717800000000004e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5896.578512749189	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6361.519926	3.925634e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5898.48857301808	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6363.579926	3.867693e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5900.398633286973	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6365.639926	4.053776e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5902.308693555864	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6367.699926	3.295378e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5904.218753824757	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6369.759926	4.410307e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5906.1288140936485	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6371.819926	4.128639e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5908.038874362541	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6373.879926	3.859934e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5909.948934631432	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6375.939926	4.359953e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5911.858994900324	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6377.999926	4.307192e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5913.769055169217	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6380.059926	2.873439e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5915.679115438108	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6382.119925	3.475221e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5917.589174779787	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6384.179925	4.299169e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5919.499235048679	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6386.239925	4.016687e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5921.4092953175705	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6388.299925	3.484916e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5923.319355586463	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6390.359925	4.0185730000000004e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5925.229415855354	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6392.419925	4.096008e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5927.139476124246	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6394.479925	3.463210000000001e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5929.049536393139	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6396.539925	3.426398e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5930.959596662031	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6398.599925	3.521226e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5932.869656930923	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6400.659925	3.734084e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5934.7797171998145	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6402.719925	4.058917e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5936.689777468707	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6404.779925	4.056334e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5938.599837737598	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6406.839925	4.0181700000000015e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5940.50989800649	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6408.899925	3.3889590000000002e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5942.419958275382	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6410.959925	4.008292e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5944.330018544275	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6413.019925	4.123378e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5946.240078813166	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6415.079925	4.117925e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5948.150139082059	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6417.139925	3.238172e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5950.060199350951	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6419.199924	2.82882e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5951.970258692628	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6421.259924	3.745374e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5953.88031896152	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6423.319924	3.707545e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5955.790379230413	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6425.379924	3.6682580000000004e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5957.700439499305	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6427.439924	3.721668e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5959.610499768197	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6429.499924	3.609915e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5961.520560037088	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6431.559924	3.888449e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5963.4306203059805	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6433.619924	4.049967e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5965.340680574872	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6435.679924	3.274614e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5967.250740843764	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6437.739924	3.580931e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5969.160801112656	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6439.799924	4.402286e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5971.070861381549	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6441.859924	4.136183e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5972.980921650441	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6443.919924	3.724925e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5974.890981919332	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6445.979924	3.731601e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5976.8010421882245	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6448.039924	3.671913e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5978.711102457116	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6450.099924	3.870086e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5980.621162726008	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6452.159924	4.494637e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5982.5312229948995	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6454.219923	3.337508e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5984.441282336578	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6456.279923	3.132109e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5986.351342605471	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6458.339923	4.13736e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5988.261402874363	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6460.399923	4.313375e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5990.171463143254	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6462.459923	3.691308e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5992.081523412146	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6464.519923	3.142164e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5993.991583681038	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6466.579923	3.898696e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5995.901643949931	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6468.639923	3.912116e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5997.811704218822	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6470.699923	3.187175e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	5999.721764487715	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6472.759923	3.612777e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	6001.631824756606	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6474.819923	4.339012e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	6003.541885025498	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6476.879923	3.862727e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	6005.4519452943905	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6478.939923	4.423948000000001e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	6007.362005563282	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6480.999923	4.047305e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	6009.272065832174	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6483.059923	4.217019e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	6011.182126101066	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6485.119923	4.235769e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	6013.092186369959	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6487.179923	3.6881500000000014e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	6015.00224663885	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6489.239923	3.712437e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	6016.912306907742	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6491.299922	3.331435e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	6018.82236624942	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6493.359922	3.418402e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	6020.732426518312	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6495.419922	3.1918750000000002e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	6022.642486787205	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6497.479922	3.855765e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	6024.552547056097	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6499.539922	4.053606e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	6026.462607324988	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6501.599922	3.635889e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	6028.372667593881	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6503.659922	3.604282e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	6030.282727862772	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6505.719922	3.816725e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	6032.192788131664	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6507.779922	3.400208e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	6034.102848400556	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6509.839922	3.433326e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	6036.012908669449	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6511.899922	3.8247910000000004e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	6037.92296893834	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6513.959922	2.692569e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	6039.833029207232	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6516.019922	3.814318e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	6041.743089476125	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.405	6518.079922	4.372637e-18	OSIRIS+R1000B	900	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	6043.653149745016	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
