date	obs_wavelength	flux	redshift	instrument	date_unit	wavelength_unit	flux_unit	time	time_unit	time_frame	dtime	rest_wavelength
2016-12-25T03:00:00	3419.11426722331	-1.839322e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	2979.620276447329
2016-12-25T03:00:00	3420.60154707862	-4.327468e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	2980.9163808964013
2016-12-25T03:00:00	3422.08882693393	1.547517e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	2982.2124853454725
2016-12-25T03:00:00	3423.57610678925	7.514914999999999e-19	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	2983.5085897945532
2016-12-25T03:00:00	3425.06338664456	-1.991018e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	2984.8046942436254
2016-12-25T03:00:00	3426.55066649988	8.442596e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	2986.100798692706
2016-12-25T03:00:00	3428.03794635519	1.9259290000000002e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	2987.396903141778
2016-12-25T03:00:00	3429.5252262105	2.4131820000000002e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	2988.69300759085
2016-12-25T03:00:00	3431.01250606582	1.8894440000000002e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	2989.9891120399307
2016-12-25T03:00:00	3432.49978592113	1.986211000000001e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	2991.2852164890023
2016-12-25T03:00:00	3433.98706577645	-4.141706e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	2992.581320938083
