time	instrument	band	freq	flux_density	dflux_density	time_unit	freq_unit	flux_density_unit	extinction_corrected	time_frame	mag	mag_limit	dmag	mag_unit	dtime
37.44	VLT	R	467000000000000.0	0.0183	0.0001693	days	Hz	milliJy	False	observer	20.74387227567393	0	0.010044543140194	AB	NaN
37.44	VLT	V	551000000000000.0	0.01435	0.0002668	days	Hz	milliJy	False	observer	21.007870247324973	0	0.020186370691949	AB	NaN
37.44	VLT	B	688000000000000.0	0.005506	0.0001024	days	Hz	milliJy	False	observer	22.04790948235672	0	0.0201924059875104	AB	NaN
38.14	LT	i'	403000000000000.0	0.02399	0.0006721	days	Hz	milliJy	False	observer	20.449924380080425	0	0.0304178117222984	AB	NaN
38.14	LT	r'	490000000000000.0	0.01854	0.0005193	days	Hz	milliJy	False	observer	20.729725675478804	0	0.0304111548614291	AB	NaN
38.21	RdlMO_GTC	g'	646000000000000.0	0.01282	0.0002384	days	Hz	milliJy	False	observer	21.130279937043003	0	0.0201902894862978	AB	NaN
38.21	RdlMO_GTC	r'	490000000000000.0	0.02291	0.0008597	days	Hz	milliJy	False	observer	20.499937277026504	0	0.0407423577141232	AB	NaN
38.22	RdlMO_GTC	i'	403000000000000.0	0.03162	0.0005879	days	Hz	milliJy	False	observer	20.150095336009525	0	0.0201867272225586	AB	NaN
38.22	RdlMO_GTC	z'	337000000000000.0	0.03133	0.0008778	days	Hz	milliJy	False	observer	20.160099012795737	0	0.0304200204448351	AB	NaN
39.46	LCO_Swope	g'	646000000000000.0	0.01183	0.001383	days	Hz	milliJy	False	observer	21.21753813843017	0	0.1269292621454347	AB	NaN
39.46	LCO_Swope	u'	834000000000000.0	0.006233	0.003632	days	Hz	milliJy	False	observer	21.913257182770003	0	0.6326638690328135	AB	NaN
39.47	LCO_Swope	V	551000000000000.0	0.02187	0.002995	days	Hz	milliJy	False	observer	20.550378042405907	0	0.1486867824988842	AB	NaN
39.47	LCO_Swope	B	688000000000000.0	0.01116	0.002585	days	Hz	milliJy	False	observer	21.2808395134961	0	0.2514899721594771	AB	NaN
40.15	RdlMO_NOT	g'	646000000000000.0	0.01247	0.0003495	days	Hz	milliJy	False	observer	21.160333866303645	0	0.0304302168053701	AB	NaN
40.16	RdlMO_NOT	r'	490000000000000.0	0.02377	0.0004419	days	Hz	milliJy	False	observer	20.45992704567955	0	0.0201845531713343	AB	NaN
40.16	RdlMO_NOT	i'	403000000000000.0	0.03048	0.0005666	days	Hz	milliJy	False	observer	20.189962593331096	0	0.0201830096330694	AB	NaN
40.17	RdlMO_NOT	z'	337000000000000.0	0.02489	0.001903	days	Hz	milliJy	False	observer	20.40993775847852	0	0.0830114904642314	AB	NaN
40.42	LCO_Swope	r'	490000000000000.0	0.0398	0.021	days	Hz	milliJy	False	observer	19.900292319815783	0	0.5728758869326813	AB	NaN
40.42	LCO_Swope	g'	646000000000000.0	0.009172	0.001447	days	Hz	milliJy	False	observer	21.493839884855248	0	0.1712887361845849	AB	NaN
40.43	LCO_Swope	u'	834000000000000.0	0.004958	0.001653	days	Hz	milliJy	False	observer	22.161733693920496	0	0.3619850638292028	AB	NaN
40.44	LCO_Swope	V	551000000000000.0	0.01256	0.003577	days	Hz	milliJy	False	observer	21.152525901497057	0	0.3092100640461647	AB	NaN
40.45	LCO_Swope	B	688000000000000.0	0.006253	0.002752	days	Hz	milliJy	False	observer	21.90977892829833	0	0.4778420015183707	AB	NaN
42.34	MPG_GROND	H	184000000000000.0	0.03001	0.004764	days	Hz	milliJy	False	observer	20.206835011437867	0	0.1723574568299809	AB	NaN
42.34	MPG_GROND	J	238000000000000.0	0.03351	0.002896	days	Hz	milliJy	False	observer	20.087063930411823	0	0.0938314547591627	AB	NaN
42.34	MPG_GROND	i'	403000000000000.0	0.02884	0.000808	days	Hz	milliJy	False	observer	20.25001185988152	0	0.0304186842387159	AB	NaN
42.34	MPG_GROND	r'	490000000000000.0	0.02032	0.0003778	days	Hz	milliJy	False	observer	20.6301907409703	0	0.0201865717597254	AB	NaN
42.34	MPG_GROND	g'	646000000000000.0	0.0118	0.000443	days	Hz	milliJy	False	observer	21.22029498173469	0	0.0407611134498179	AB	NaN
42.45	LCO_Swope	r'	490000000000000.0	0.0225	0.007499	days	Hz	milliJy	False	observer	20.519543704721592	0	0.3618638133102762	AB	NaN
42.45	LCO_Swope	g'	646000000000000.0	0.01013	0.001502	days	Hz	milliJy	False	observer	21.385976386599296	0	0.160984775868382	AB	NaN
42.48	LCO_Swope	V	551000000000000.0	0.01941	0.003826	days	Hz	milliJy	False	observer	20.67993616152909	0	0.2140147717364556	AB	NaN
42.48	LCO_Swope	B	688000000000000.0	0.01175	0.003114	days	Hz	milliJy	False	observer	21.224905333480613	0	0.2877431950312183	AB	NaN
47.39	MPG_GROND	H	184000000000000.0	0.02787	0.003546	days	Hz	milliJy	False	observer	20.287157578216743	0	0.1381421091522184	AB	NaN
47.39	MPG_GROND	J	238000000000000.0	0.02613	0.002521	days	Hz	milliJy	False	observer	20.35715147568169	0	0.1047508982853135	AB	NaN
47.39	MPG_GROND	z'	337000000000000.0	0.0278	0.0007788	days	Hz	milliJy	False	observer	20.28988801020481	0	0.0304162358368932	AB	NaN
47.39	MPG_GROND	i'	403000000000000.0	0.02679	0.0007506	days	Hz	milliJy	False	observer	20.33006821597948	0	0.030420067013492	AB	NaN
47.39	MPG_GROND	r'	490000000000000.0	0.0207	0.0003849	days	Hz	milliJy	False	observer	20.610074136357703	0	0.020188399285575	AB	NaN
47.39	MPG_GROND	g'	646000000000000.0	0.00955	0.0003584	days	Hz	milliJy	False	observer	21.44999157104064	0	0.0407463723335406	AB	NaN
50.43	LCO_Swope	r'	490000000000000.0	0.01986	0.008141	days	Hz	milliJy	False	observer	20.655051889601594	0	0.4450643727560892	AB	NaN
51.18	RdlMO_GTC	g'	646000000000000.0	0.01169	0.0007788	days	Hz	milliJy	False	observer	21.2304637220954	0	0.0723328790646391	AB	NaN
51.18	RdlMO_GTC	r'	490000000000000.0	0.01854	0.0008735	days	Hz	milliJy	False	observer	20.729725675478804	0	0.0511537526891168	AB	NaN
51.19	RdlMO_GTC	i'	403000000000000.0	0.02312	0.0006478	days	Hz	milliJy	False	observer	20.49003042562877	0	0.0304212765329721	AB	NaN
51.19	RdlMO_GTC	z'	337000000000000.0	0.02466	0.0009255	days	Hz	milliJy	False	observer	20.42001731935072	0	0.0407481288525405	AB	NaN
51.2	RdlMO_GTC	J	238000000000000.0	0.02496	0.001662	days	Hz	milliJy	False	observer	20.40688854747404	0	0.072295415557212	AB	NaN
51.21	RdlMO_GTC	H	184000000000000.0	0.02318	0.001093	days	Hz	milliJy	False	observer	20.48721642093105	0	0.0511954129335908	AB	NaN
51.21	RdlMO_GTC	K	137000000000000.0	0.02198	0.001036	days	Hz	milliJy	False	observer	20.54493077978132	0	0.051174827485415	AB	NaN
59.37	LCO_Swope	g'	646000000000000.0	0.01333	0.002681	days	Hz	milliJy	False	observer	21.08792462646535	0	0.2183689996216463	AB	NaN
59.38	LCO_Swope	u'	834000000000000.0	0.006871	0.00229	days	Hz	milliJy	False	observer	21.80745012864773	0	0.3618593958515669	AB	NaN
59.38	LCO_Swope	V	551000000000000.0	0.01814	0.005533	days	Hz	milliJy	False	observer	20.75340679318981	0	0.3311674983972839	AB	NaN
59.39	LCO_Swope	B	688000000000000.0	0.005625	0.001875	days	Hz	milliJy	False	observer	22.02469368304149	0	0.3619120682527098	AB	NaN
60.34	MPG_GROND	H	184000000000000.0	0.03743	0.009691	days	Hz	milliJy	False	observer	19.966950432213945	0	0.2811079230646816	AB	NaN
60.34	MPG_GROND	J	238000000000000.0	0.02762	0.007798	days	Hz	milliJy	False	observer	20.296940814393466	0	0.3065376873535081	AB	NaN
60.34	MPG_GROND	z'	337000000000000.0	0.02128	0.0005962	days	Hz	milliJy	False	observer	20.58007094094248	0	0.0304189814509773	AB	NaN
60.34	MPG_GROND	i'	403000000000000.0	0.02312	0.0004298	days	Hz	milliJy	False	observer	20.49003042562877	0	0.0201837984777268	AB	NaN
60.34	MPG_GROND	r'	490000000000000.0	0.0177	0.0003291	days	Hz	milliJy	False	observer	20.78006683409549	0	0.0201873324850791	AB	NaN
60.34	MPG_GROND	g'	646000000000000.0	0.01009	0.0003788	days	Hz	milliJy	False	observer	21.390272084407723	0	0.0407608398773418	AB	NaN
61.35	LCO_Swope	g'	646000000000000.0	0.01204	0.00132	days	Hz	milliJy	False	observer	21.19843378269549	0	0.119034201850559	AB	NaN
61.36	LCO_Swope	V	551000000000000.0	0.01244	0.003022	days	Hz	milliJy	False	observer	21.162949049113003	0	0.2637536021526582	AB	NaN
61.36	LCO_Swope	B	688000000000000.0	0.006194	0.00242	days	Hz	milliJy	False	observer	21.92007199744808	0	0.4241978714101829	AB	NaN
64.39	LCO_Swope	g'	646000000000000.0	0.009967	0.001498	days	Hz	milliJy	False	observer	21.40358885434765	0	0.1631817833578487	AB	NaN
64.41	LCO_Swope	B	688000000000000.0	0.01249	0.002879	days	Hz	milliJy	False	observer	21.15859390406466	0	0.250266976260901	AB	NaN
66.38	LCO_Swope	r'	490000000000000.0	0.02895	0.009648	days	Hz	milliJy	False	observer	20.24587857984136	0	0.3618370605701704	AB	NaN
66.39	LCO_Swope	g'	646000000000000.0	0.0108	0.001442	days	Hz	milliJy	False	observer	21.316440611282623	0	0.1449658895612243	AB	NaN
66.4	LCO_Swope	V	551000000000000.0	0.01823	0.003176	days	Hz	milliJy	False	observer	20.74803332836256	0	0.1891551391284597	AB	NaN
70.08	RdlMO_NOT	g'	646000000000000.0	0.00955	0.0002676	days	Hz	milliJy	False	observer	21.44999157104064	0	0.0304233516642173	AB	NaN
70.09	RdlMO_NOT	r'	490000000000000.0	0.0169	0.0003143	days	Hz	milliJy	False	observer	20.830283238465817	0	0.0201921236186674	AB	NaN
70.1	RdlMO_NOT	i'	403000000000000.0	0.02188	0.0006129	days	Hz	milliJy	False	observer	20.54988170584652	0	0.0304135155345638	AB	NaN
70.11	RdlMO_NOT	z'	337000000000000.0	0.02168	0.001232	days	Hz	milliJy	False	observer	20.559851805334127	0	0.061698662558211	AB	NaN
71.14	RdlMO_GTC	g'	646000000000000.0	0.01138	0.0004269	days	Hz	milliJy	False	observer	21.25964434485237	0	0.0407294187883344	AB	NaN
71.14	RdlMO_GTC	r'	490000000000000.0	0.01675	0.0006286	days	Hz	milliJy	False	observer	20.83996297156784	0	0.0407458972125946	AB	NaN
71.14	RdlMO_GTC	i'	403000000000000.0	0.02399	0.0006721	days	Hz	milliJy	False	observer	20.449924380080425	0	0.0304178117222984	AB	NaN
71.15	RdlMO_GTC	z'	337000000000000.0	0.0227	0.00107	days	Hz	milliJy	False	observer	20.50993535701719	0	0.0511778739687752	AB	NaN
74.36	LCO_Swope	g'	646000000000000.0	0.009995	0.001429	days	Hz	milliJy	False	observer	21.400543003864662	0	0.1552293183190962	AB	NaN
74.37	LCO_Swope	V	551000000000000.0	0.01893	0.003275	days	Hz	milliJy	False	observer	20.707123465090508	0	0.1878386725083398	AB	NaN
74.38	LCO_Swope	B	688000000000000.0	0.006133	0.002964	days	Hz	milliJy	False	observer	21.930817588281265	0	0.524722339948328	AB	NaN
79.33	LCO_Swope	r'	490000000000000.0	0.01423	0.005595	days	Hz	milliJy	False	observer	21.01698774978929	0	0.4268934691231015	AB	NaN
79.34	LCO_Swope	i'	403000000000000.0	0.01435	0.005974	days	Hz	milliJy	False	observer	21.007870247324973	0	0.451999169841468	AB	NaN
81.31	LCO_Swope	r'	490000000000000.0	0.02029	0.005371	days	Hz	milliJy	False	observer	20.631794882416635	0	0.287407055483288	AB	NaN
81.32	LCO_Swope	i'	403000000000000.0	0.02529	0.005911	days	Hz	milliJy	False	observer	20.392627926638987	0	0.2537677622113603	AB	NaN
81.32	LCO_Swope	g'	646000000000000.0	0.007955	0.002652	days	Hz	milliJy	False	observer	21.6483995400435	0	0.3619575631701519	AB	NaN
84.31	LCO_Swope	r'	490000000000000.0	0.01478	0.006919	days	Hz	milliJy	False	observer	20.975813914852985	0	0.5082685250826453	AB	NaN
84.32	LCO_Swope	i'	403000000000000.0	0.02939	0.0053	days	Hz	milliJy	False	observer	20.22950103481847	0	0.1957945520659437	AB	NaN
86.27	LCO_Swope	r'	490000000000000.0	0.01621	0.004462	days	Hz	milliJy	False	observer	20.87554246287872	0	0.2988621187927683	AB	NaN
86.28	LCO_Swope	i'	403000000000000.0	0.01172	0.007235	days	Hz	milliJy	False	observer	21.22768097079482	0	0.6702475632615245	AB	NaN
86.29	LCO_Swope	g'	646000000000000.0	0.008716	0.002838	days	Hz	milliJy	False	observer	21.54920694606445	0	0.3535244778686979	AB	NaN
90.21	LCO_Swope	r'	490000000000000.0	0.01293	0.003851	days	Hz	milliJy	False	observer	21.121003687799018	0	0.3233696925385581	AB	NaN
90.21	LCO_Swope	i'	403000000000000.0	0.02813	0.003374	days	Hz	milliJy	False	observer	20.277075669587	0	0.1302265892233888	AB	NaN
91.24	LCO_Swope	r'	490000000000000.0	0.01688	0.001955	days	Hz	milliJy	False	observer	20.83156889427591	0	0.1257472914870938	AB	NaN
91.24	LCO_Swope	i'	403000000000000.0	0.02026	0.003413	days	Hz	milliJy	False	observer	20.63340139743935	0	0.1829031424896098	AB	NaN
97.65	LCO_Siding_Spring	r'	490000000000000.0	0.007244	0.002394	days	Hz	milliJy	False	observer	21.75005389589495	0	0.3588145326050471	AB	NaN
97.66	LCO_Siding_Spring	i'	403000000000000.0	0.01445	0.007423	days	Hz	milliJy	False	observer	21.000330382268583	0	0.5577453181951277	AB	NaN
99.46	Keck_LRIS	I	376000000000000.0	0.01719	0.000449	days	Hz	milliJy	False	observer	20.811810308282368	0	0.0283592528177079	AB	NaN
99.46	Keck_LRIS	R	467000000000000.0	0.01716	0.000432	days	Hz	milliJy	False	observer	20.813706791218284	0	0.027333219140764	AB	NaN
99.46	Keck_LRIS	g'	646000000000000.0	0.0118	0.0003531	days	Hz	milliJy	False	observer	21.22029498173469	0	0.0324892757542453	AB	NaN
99.46	Keck_LRIS	B	688000000000000.0	0.008488	2.349e-05	days	Hz	milliJy	False	observer	21.57798657276679	0	0.0030047058729698	AB	NaN
99.46	Keck_LRIS	u'	834000000000000.0	0.004786	0.0009681	days	Hz	milliJy	False	observer	22.20006826430645	0	0.219619979069441	AB	NaN
200.0	Haleaka_PS1	z'	337000000000000.0	0.01905	0.001647	days	Hz	milliJy	False	observer	20.7002625499709	0	0.0938691616397186	AB	NaN
200.0	Haleaka_PS1	i'	403000000000000.0	0.01343	0.0007629	days	Hz	milliJy	False	observer	21.079809968328213	0	0.0616759605815321	AB	NaN
200.0	Haleaka_PS1	r'	490000000000000.0	0.01343	0.0006328	days	Hz	milliJy	False	observer	21.079809968328213	0	0.0511581437357367	AB	NaN
200.0	Haleaka_PS1	g'	646000000000000.0	0.007656	0.0005099	days	Hz	milliJy	False	observer	21.68999518807803	0	0.0723115061136586	AB	NaN
269.8	UKIRT_WFCAM	J	241000000000000.0	0.02785	0.002185	days	Hz	milliJy	False	observer	20.28793700122563	0	0.0851825352745606	AB	NaN
276.8	UKIRT_WFCAM	K	137000000000000.0	0.03702	0.004632	days	Hz	milliJy	False	observer	19.978908963957785	0	0.1358490032533672	AB	NaN
276.9	UKIRT_WFCAM	H	185000000000000.0	0.02694	0.003121	days	Hz	milliJy	False	observer	20.324006021532583	0	0.1257825796232413	AB	NaN
