time	mag	mag_limit	dmag	band	instrument	time_unit	mag_unit	mag_type	extinction_corrected	time_frame	dtime	reference	freq	flux_density	dflux_density	freq_unit	flux_density_unit	date	date_unit
37.37	20.210096027018945	0	0.0304202092395969	i'	MPG_GROND	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	403000000000000.0	0.02992	0.0008383	Hz	milliJy	NaN	NaN
37.37	20.43019133256641	0	0.0304255016691533	r'	MPG_GROND	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	490000000000000.0	0.02443	0.0006846	Hz	milliJy	NaN	NaN
37.37	21.23979141009101	0	0.0304081080297229	g'	MPG_GROND	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	646000000000000.0	0.01159	0.0003246	Hz	milliJy	NaN	NaN
37.44	20.521959136651645	0	0.0100448734845551	I	VLT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	376000000000000.0	0.02245	0.0002077	Hz	milliJy	NaN	NaN
37.44	20.74387227567393	0	0.010044543140194	R	VLT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	467000000000000.0	0.0183	0.0001693	Hz	milliJy	NaN	NaN
37.44	21.007870247324973	0	0.020186370691949	V	VLT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	551000000000000.0	0.01435	0.0002668	Hz	milliJy	NaN	NaN
37.44	22.04790948235672	0	0.0201924059875104	B	VLT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	688000000000000.0	0.005506	0.0001024	Hz	milliJy	NaN	NaN
38.14	20.449924380080425	0	0.0304178117222984	i'	LT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	403000000000000.0	0.02399	0.0006721	Hz	milliJy	NaN	NaN
38.14	20.729725675478804	0	0.0304111548614291	r'	LT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	490000000000000.0	0.01854	0.0005193	Hz	milliJy	NaN	NaN
38.21	21.130279937043003	0	0.0201902894862978	g'	RdlMO_GTC	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	646000000000000.0	0.01282	0.0002384	Hz	milliJy	NaN	NaN
38.21	20.499937277026504	0	0.0407423577141232	r'	RdlMO_GTC	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	490000000000000.0	0.02291	0.0008597	Hz	milliJy	NaN	NaN
38.22	20.150095336009525	0	0.0201867272225586	i'	RdlMO_GTC	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	403000000000000.0	0.03162	0.0005879	Hz	milliJy	NaN	NaN
38.22	20.160099012795737	0	0.0304200204448351	z'	RdlMO_GTC	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	337000000000000.0	0.03133	0.0008778	Hz	milliJy	NaN	NaN
39.46	21.21753813843017	0	0.1269292621454347	g'	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	646000000000000.0	0.01183	0.001383	Hz	milliJy	NaN	NaN
39.46	21.913257182770003	0	0.6326638690328135	u'	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	834000000000000.0	0.006233	0.003632	Hz	milliJy	NaN	NaN
39.47	20.550378042405907	0	0.1486867824988842	V	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	551000000000000.0	0.02187	0.002995	Hz	milliJy	NaN	NaN
39.47	21.2808395134961	0	0.2514899721594771	B	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	688000000000000.0	0.01116	0.002585	Hz	milliJy	NaN	NaN
40.15	21.160333866303645	0	0.0304302168053701	g'	RdlMO_NOT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	646000000000000.0	0.01247	0.0003495	Hz	milliJy	NaN	NaN
40.16	20.45992704567955	0	0.0201845531713343	r'	RdlMO_NOT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	490000000000000.0	0.02377	0.0004419	Hz	milliJy	NaN	NaN
40.16	20.189962593331096	0	0.0201830096330694	i'	RdlMO_NOT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	403000000000000.0	0.03048	0.0005666	Hz	milliJy	NaN	NaN
40.17	20.40993775847852	0	0.0830114904642314	z'	RdlMO_NOT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	337000000000000.0	0.02489	0.001903	Hz	milliJy	NaN	NaN
40.42	19.900292319815783	0	0.5728758869326813	r'	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	490000000000000.0	0.0398	0.021	Hz	milliJy	NaN	NaN
40.42	21.493839884855248	0	0.1712887361845849	g'	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	646000000000000.0	0.009172	0.001447	Hz	milliJy	NaN	NaN
40.43	22.161733693920496	0	0.3619850638292028	u'	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	834000000000000.0	0.004958	0.001653	Hz	milliJy	NaN	NaN
40.44	21.152525901497057	0	0.3092100640461647	V	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	551000000000000.0	0.01256	0.003577	Hz	milliJy	NaN	NaN
40.45	21.90977892829833	0	0.4778420015183707	B	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	688000000000000.0	0.006253	0.002752	Hz	milliJy	NaN	NaN
42.34	20.206835011437867	0	0.1723574568299809	H	MPG_GROND	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	184000000000000.0	0.03001	0.004764	Hz	milliJy	NaN	NaN
42.34	20.087063930411823	0	0.0938314547591627	J	MPG_GROND	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	238000000000000.0	0.03351	0.002896	Hz	milliJy	NaN	NaN
42.34	20.25001185988152	0	0.0304186842387159	i'	MPG_GROND	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	403000000000000.0	0.02884	0.000808	Hz	milliJy	NaN	NaN
42.34	20.6301907409703	0	0.0201865717597254	r'	MPG_GROND	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	490000000000000.0	0.02032	0.0003778	Hz	milliJy	NaN	NaN
42.34	21.22029498173469	0	0.0407611134498179	g'	MPG_GROND	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	646000000000000.0	0.0118	0.000443	Hz	milliJy	NaN	NaN
42.45	20.519543704721592	0	0.3618638133102762	r'	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	490000000000000.0	0.0225	0.007499	Hz	milliJy	NaN	NaN
42.45	21.385976386599296	0	0.160984775868382	g'	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	646000000000000.0	0.01013	0.001502	Hz	milliJy	NaN	NaN
42.48	20.67993616152909	0	0.2140147717364556	V	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	551000000000000.0	0.01941	0.003826	Hz	milliJy	NaN	NaN
42.48	21.224905333480613	0	0.2877431950312183	B	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	688000000000000.0	0.01175	0.003114	Hz	milliJy	NaN	NaN
47.39	20.287157578216743	0	0.1381421091522184	H	MPG_GROND	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	184000000000000.0	0.02787	0.003546	Hz	milliJy	NaN	NaN
47.39	20.35715147568169	0	0.1047508982853135	J	MPG_GROND	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	238000000000000.0	0.02613	0.002521	Hz	milliJy	NaN	NaN
47.39	20.28988801020481	0	0.0304162358368932	z'	MPG_GROND	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	337000000000000.0	0.0278	0.0007788	Hz	milliJy	NaN	NaN
47.39	20.33006821597948	0	0.030420067013492	i'	MPG_GROND	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	403000000000000.0	0.02679	0.0007506	Hz	milliJy	NaN	NaN
47.39	20.610074136357703	0	0.020188399285575	r'	MPG_GROND	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	490000000000000.0	0.0207	0.0003849	Hz	milliJy	NaN	NaN
47.39	21.44999157104064	0	0.0407463723335406	g'	MPG_GROND	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	646000000000000.0	0.00955	0.0003584	Hz	milliJy	NaN	NaN
50.43	20.65505188960159	0	0.4450643727560892	r'	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	490000000000000.0	0.01986	0.008141	Hz	milliJy	NaN	NaN
51.18	21.2304637220954	0	0.0723328790646391	g'	RdlMO_GTC	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	646000000000000.0	0.01169	0.0007788	Hz	milliJy	NaN	NaN
51.18	20.729725675478804	0	0.0511537526891168	r'	RdlMO_GTC	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	490000000000000.0	0.01854	0.0008735	Hz	milliJy	NaN	NaN
51.19	20.49003042562877	0	0.0304212765329721	i'	RdlMO_GTC	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	403000000000000.0	0.02312	0.0006478	Hz	milliJy	NaN	NaN
51.19	20.42001731935072	0	0.0407481288525405	z'	RdlMO_GTC	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	337000000000000.0	0.02466	0.0009255	Hz	milliJy	NaN	NaN
51.2	20.40688854747404	0	0.072295415557212	J	RdlMO_GTC	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	238000000000000.0	0.02496	0.001662	Hz	milliJy	NaN	NaN
51.21	20.48721642093105	0	0.0511954129335908	H	RdlMO_GTC	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	184000000000000.0	0.02318	0.001093	Hz	milliJy	NaN	NaN
51.21	20.54493077978132	0	0.051174827485415	K	RdlMO_GTC	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	137000000000000.0	0.02198	0.001036	Hz	milliJy	NaN	NaN
59.37	21.08792462646535	0	0.2183689996216463	g'	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	646000000000000.0	0.01333	0.002681	Hz	milliJy	NaN	NaN
59.38	21.80745012864773	0	0.3618593958515669	u'	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	834000000000000.0	0.006871	0.00229	Hz	milliJy	NaN	NaN
59.38	20.75340679318981	0	0.3311674983972839	V	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	551000000000000.0	0.01814	0.005533	Hz	milliJy	NaN	NaN
59.39	22.02469368304149	0	0.3619120682527098	B	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	688000000000000.0	0.005625	0.001875	Hz	milliJy	NaN	NaN
60.34	19.966950432213945	0	0.2811079230646816	H	MPG_GROND	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	184000000000000.0	0.03743	0.009691	Hz	milliJy	NaN	NaN
60.34	20.296940814393466	0	0.3065376873535081	J	MPG_GROND	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	238000000000000.0	0.02762	0.007798	Hz	milliJy	NaN	NaN
60.34	20.58007094094248	0	0.0304189814509773	z'	MPG_GROND	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	337000000000000.0	0.02128	0.0005962	Hz	milliJy	NaN	NaN
60.34	20.49003042562877	0	0.0201837984777268	i'	MPG_GROND	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	403000000000000.0	0.02312	0.0004298	Hz	milliJy	NaN	NaN
60.34	20.78006683409549	0	0.0201873324850791	r'	MPG_GROND	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	490000000000000.0	0.0177	0.0003291	Hz	milliJy	NaN	NaN
60.34	21.390272084407723	0	0.0407608398773418	g'	MPG_GROND	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	646000000000000.0	0.01009	0.0003788	Hz	milliJy	NaN	NaN
61.35	21.19843378269549	0	0.119034201850559	g'	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	646000000000000.0	0.01204	0.00132	Hz	milliJy	NaN	NaN
61.36	21.162949049113003	0	0.2637536021526582	V	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	551000000000000.0	0.01244	0.003022	Hz	milliJy	NaN	NaN
61.36	21.92007199744808	0	0.4241978714101829	B	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	688000000000000.0	0.006194	0.00242	Hz	milliJy	NaN	NaN
64.39	21.40358885434765	0	0.1631817833578487	g'	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	646000000000000.0	0.009967	0.001498	Hz	milliJy	NaN	NaN
64.41	21.15859390406466	0	0.250266976260901	B	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	688000000000000.0	0.01249	0.002879	Hz	milliJy	NaN	NaN
66.38	20.24587857984136	0	0.3618370605701704	r'	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	490000000000000.0	0.02895	0.009648	Hz	milliJy	NaN	NaN
66.39	21.316440611282623	0	0.1449658895612243	g'	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	646000000000000.0	0.0108	0.001442	Hz	milliJy	NaN	NaN
66.4	20.74803332836256	0	0.1891551391284597	V	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	551000000000000.0	0.01823	0.003176	Hz	milliJy	NaN	NaN
70.08	21.44999157104064	0	0.0304233516642173	g'	RdlMO_NOT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	646000000000000.0	0.00955	0.0002676	Hz	milliJy	NaN	NaN
70.09	20.830283238465817	0	0.0201921236186674	r'	RdlMO_NOT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	490000000000000.0	0.0169	0.0003143	Hz	milliJy	NaN	NaN
70.1	20.54988170584652	0	0.0304135155345638	i'	RdlMO_NOT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	403000000000000.0	0.02188	0.0006129	Hz	milliJy	NaN	NaN
70.11	20.559851805334127	0	0.061698662558211	z'	RdlMO_NOT	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	337000000000000.0	0.02168	0.001232	Hz	milliJy	NaN	NaN
71.14	21.25964434485237	0	0.0407294187883344	g'	RdlMO_GTC	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	646000000000000.0	0.01138	0.0004269	Hz	milliJy	NaN	NaN
71.14	20.83996297156784	0	0.0407458972125946	r'	RdlMO_GTC	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	490000000000000.0	0.01675	0.0006286	Hz	milliJy	NaN	NaN
71.14	20.449924380080425	0	0.0304178117222984	i'	RdlMO_GTC	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	403000000000000.0	0.02399	0.0006721	Hz	milliJy	NaN	NaN
71.15	20.50993535701719	0	0.0511778739687752	z'	RdlMO_GTC	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	337000000000000.0	0.0227	0.00107	Hz	milliJy	NaN	NaN
74.36	21.400543003864662	0	0.1552293183190962	g'	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	646000000000000.0	0.009995	0.001429	Hz	milliJy	NaN	NaN
74.37	20.707123465090508	0	0.1878386725083398	V	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	551000000000000.0	0.01893	0.003275	Hz	milliJy	NaN	NaN
74.38	21.930817588281265	0	0.524722339948328	B	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	688000000000000.0	0.006133	0.002964	Hz	milliJy	NaN	NaN
79.33	21.01698774978929	0	0.4268934691231015	r'	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	490000000000000.0	0.01423	0.005595	Hz	milliJy	NaN	NaN
79.34	21.007870247324973	0	0.451999169841468	i'	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	403000000000000.0	0.01435	0.005974	Hz	milliJy	NaN	NaN
81.31	20.631794882416635	0	0.287407055483288	r'	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	490000000000000.0	0.02029	0.005371	Hz	milliJy	NaN	NaN
81.32	20.392627926638987	0	0.2537677622113603	i'	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	403000000000000.0	0.02529	0.005911	Hz	milliJy	NaN	NaN
81.32	21.6483995400435	0	0.3619575631701519	g'	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	646000000000000.0	0.007955	0.002652	Hz	milliJy	NaN	NaN
84.31	20.975813914852985	0	0.5082685250826453	r'	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	490000000000000.0	0.01478	0.006919	Hz	milliJy	NaN	NaN
84.32	20.22950103481847	0	0.1957945520659437	i'	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	403000000000000.0	0.02939	0.0053	Hz	milliJy	NaN	NaN
86.27	20.87554246287872	0	0.2988621187927683	r'	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	490000000000000.0	0.01621	0.004462	Hz	milliJy	NaN	NaN
86.28	21.22768097079482	0	0.6702475632615245	i'	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	403000000000000.0	0.01172	0.007235	Hz	milliJy	NaN	NaN
86.29	21.54920694606445	0	0.3535244778686979	g'	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	646000000000000.0	0.008716	0.002838	Hz	milliJy	NaN	NaN
90.21	21.121003687799018	0	0.3233696925385581	r'	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	490000000000000.0	0.01293	0.003851	Hz	milliJy	NaN	NaN
90.21	20.277075669587	0	0.1302265892233888	i'	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	403000000000000.0	0.02813	0.003374	Hz	milliJy	NaN	NaN
91.24	20.83156889427591	0	0.1257472914870938	r'	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	490000000000000.0	0.01688	0.001955	Hz	milliJy	NaN	NaN
91.24	20.63340139743935	0	0.1829031424896098	i'	LCO_Swope	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	403000000000000.0	0.02026	0.003413	Hz	milliJy	NaN	NaN
97.65	21.75005389589495	0	0.3588145326050471	r'	LCO_Siding_Spring	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	490000000000000.0	0.007244	0.002394	Hz	milliJy	NaN	NaN
97.66	21.000330382268583	0	0.5577453181951277	i'	LCO_Siding_Spring	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	403000000000000.0	0.01445	0.007423	Hz	milliJy	NaN	NaN
99.46	20.811810308282368	0	0.0283592528177079	I	Keck_LRIS	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	376000000000000.0	0.01719	0.000449	Hz	milliJy	NaN	NaN
99.46	20.813706791218284	0	0.027333219140764	R	Keck_LRIS	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	467000000000000.0	0.01716	0.000432	Hz	milliJy	NaN	NaN
99.46	21.22029498173469	0	0.0324892757542453	g'	Keck_LRIS	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	646000000000000.0	0.0118	0.0003531	Hz	milliJy	NaN	NaN
99.46	21.57798657276679	0	0.0030047058729698	B	Keck_LRIS	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	688000000000000.0	0.008488	2.349e-05	Hz	milliJy	NaN	NaN
99.46	22.20006826430645	0	0.219619979069441	u'	Keck_LRIS	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	834000000000000.0	0.004786	0.0009681	Hz	milliJy	NaN	NaN
200.0	20.7002625499709	0	0.0938691616397186	z'	Haleaka_PS1	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	337000000000000.0	0.01905	0.001647	Hz	milliJy	NaN	NaN
200.0	21.079809968328213	0	0.0616759605815321	i'	Haleaka_PS1	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	403000000000000.0	0.01343	0.0007629	Hz	milliJy	NaN	NaN
200.0	21.079809968328213	0	0.0511581437357367	r'	Haleaka_PS1	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	490000000000000.0	0.01343	0.0006328	Hz	milliJy	NaN	NaN
200.0	21.68999518807803	0	0.0723115061136586	g'	Haleaka_PS1	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	646000000000000.0	0.007656	0.0005099	Hz	milliJy	NaN	NaN
269.8	20.28793700122563	0	0.0851825352745606	J	UKIRT_WFCAM	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	241000000000000.0	0.02785	0.002185	Hz	milliJy	NaN	NaN
276.8	19.978908963957785	0	0.1358490032533672	K	UKIRT_WFCAM	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	137000000000000.0	0.03702	0.004632	Hz	milliJy	NaN	NaN
276.9	20.324006021532583	0	0.1257825796232413	H	UKIRT_WFCAM	days	AB	NaN	False	observer	NaN	https://ui.adsabs.harvard.edu/abs/2018ApJ...862...94L/abstract	185000000000000.0	0.02694	0.003121	Hz	milliJy	NaN	NaN
2.296215277777778	19.83	0	0.01	B	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57744.08	MJD
2.296215277777778	19.66	0	0.01	V	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57744.08	MJD
2.296215277777778	19.39	0	0.01	R	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57744.08	MJD
2.296215277777778	18.89	0	0.0	I	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57744.08	MJD
4.296215277777778	20.04	0	0.01	B	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57746.08	MJD
4.296215277777778	19.84	0	0.01	V	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57746.08	MJD
4.296215277777778	19.74	0	0.01	R	VLT	days	AB	apparent	True	observer	NaN	https://ui.adsabs.harvard.edu/abs/2019MNRAS.487.5824A/abstract	NaN	NaN	NaN	NaN	NaN	57746.08	MJD
