 ! Swift/XRT lightcurve of trigger: 306757, name: GRB 080319B
 ! T0 for this burst is Swift MET=227599971.904 s, = 2008 Mar 19 at 06:12:49.250 UT

 ! Data covers 0.3-10 keV
 ! The data are in 5 columns: ";
 ! time, time error (+ve), time error (-ve), source flux, source error
 ! For a detailed description of light curve production, see Evans et al. 2007 (A&A, 469, 379 )
 ! For a detailed description of the file, see
 ! http://www.swift.ac.uk/xrt_curves/docs.php
 ! This lightcurve was obtained from http://www.swift.ac.uk/xrt_curves/00306757
 ! BINMODE: GRB-like (counts)

READ TERR 1 2
! WT data
!Time    	T_+ve   	T_-ve   	Flux    	Fluxpos 	Fluxneg
243.201	0.437	-0.459	3.003636636e-08	3.94090906e-09	-3.90782128e-09
244.306	0.629	-0.668	2.07658264e-08	2.772080894e-09	-2.703419356e-09
245.390	0.629	-0.455	2.450632382e-08	3.342160118e-09	-3.273430512e-09
246.698	0.630	-0.680	1.940637006e-08	2.768945652e-09	-2.705731424e-09
247.944	0.550	-0.616	2.311205182e-08	3.102376002e-09	-3.035193634e-09
249.026	0.571	-0.532	2.441640674e-08	3.23007718e-09	-3.175971348e-09
250.145	0.528	-0.549	2.495454038e-08	3.348161322e-09	-3.269898082e-09
251.252	0.581	-0.579	2.269027332e-08	3.129551964e-09	-3.056105096e-09
252.416	0.545	-0.583	2.418287366e-08	3.224871848e-09	-3.159847086e-09
253.584	0.529	-0.623	2.335959494e-08	3.192343572e-09	-3.139755806e-09
254.682	0.663	-0.568	2.137895826e-08	2.958332894e-09	-2.895652738e-09
255.797	0.599	-0.452	2.576033086e-08	3.429804774e-09	-3.364129626e-09
256.947	0.531	-0.550	2.468659556e-08	3.337142534e-09	-3.255443356e-09
258.143	0.616	-0.665	2.069681592e-08	2.795367256e-09	-2.757743978e-09
259.393	0.612	-0.634	2.113464276e-08	2.873119612e-09	-2.841129522e-09
260.805	0.665	-0.801	1.776321602e-08	2.44269498e-09	-2.406433062e-09
262.014	0.628	-0.544	2.234763696e-08	3.050768864e-09	-3.001229946e-09
263.303	0.583	-0.660	2.106855696e-08	2.88801678e-09	-2.835568142e-09
264.729	0.680	-0.843	1.632957304e-08	2.37444185e-09	-2.329272374e-09
265.927	0.593	-0.517	2.411524324e-08	3.252303252e-09	-3.168915464e-09
267.178	0.596	-0.658	2.134431838e-08	2.875610826e-09	-2.81934103e-09
268.402	0.646	-0.628	2.071824612e-08	2.844014932e-09	-2.780632404e-09
269.670	0.595	-0.622	2.15305068e-08	2.979726068e-09	-2.915250338e-09
270.884	0.481	-0.619	2.41642896e-08	3.266814452e-09	-3.189710238e-09
271.881	0.595	-0.517	2.367625326e-08	3.225378992e-09	-3.157749694e-09
272.991	0.617	-0.515	2.360294552e-08	3.146342694e-09	-3.090542268e-09
274.288	0.867	-0.681	1.68863805e-08	2.33240425e-09	-2.276214116e-09
275.875	0.565	-0.720	1.990469514e-08	2.796043448e-09	-2.74067013e-09
277.156	0.745	-0.716	1.789426936e-08	2.437491892e-09	-2.404365216e-09
278.560	0.600	-0.659	2.07502119e-08	2.83515001e-09	-2.78615975e-09
279.748	0.662	-0.587	2.153609062e-08	2.832088072e-09	-2.80028012e-09
281.306	0.893	-0.896	1.48123261e-08	1.97480041e-09	-1.959530364e-09
282.937	0.758	-0.738	1.718819102e-08	2.376737462e-09	-2.350067522e-09
284.287	0.506	-0.592	2.446429744e-08	3.246396296e-09	-3.174446924e-09
285.560	0.630	-0.767	1.92290043e-08	2.554567356e-09	-2.494533624e-09
286.919	0.534	-0.729	2.155975734e-08	2.821988576e-09	-2.757267876e-09
288.331	0.757	-0.878	1.572960224e-08	2.190310056e-09	-2.148026738e-09
289.705	0.678	-0.617	2.073436552e-08	2.760842568e-09	-2.6888169e-09
291.124	0.458	-0.741	1.692654062e-08	2.22514105e-09	-2.180108832e-09
291.959	0.348	-0.377	1.860435698e-08	2.367810082e-09	-2.324910412e-09
292.689	0.322	-0.383	1.92754738e-08	2.421734524e-09	-2.381505962e-09
293.297	0.288	-0.287	2.344264164e-08	2.994650538e-09	-2.931341688e-09
293.974	0.427	-0.388	1.666601222e-08	2.122473562e-09	-2.06369834e-09
294.772	0.324	-0.372	1.905363944e-08	2.47378373e-09	-2.429209288e-09
295.488	0.328	-0.392	1.85456876e-08	2.384464676e-09	-2.341537704e-09
296.219	0.361	-0.402	1.679767892e-08	2.269601422e-09	-2.233661518e-09
296.986	0.332	-0.406	1.8099169e-08	2.321983862e-09	-2.28299137e-09
297.664	0.375	-0.346	1.854567264e-08	2.390362656e-09	-2.34243867e-09
298.435	0.358	-0.397	1.78587618e-08	2.272253456e-09	-2.231988242e-09
299.167	0.314	-0.374	1.95659783e-08	2.518965922e-09	-2.447948184e-09
299.913	0.356	-0.432	1.70924732e-08	2.195813092e-09	-2.138380904e-09
300.595	0.278	-0.325	2.21563771e-08	2.87758779e-09	-2.800109202e-09
301.186	0.291	-0.314	2.173204418e-08	2.90183234e-09	-2.803466974e-09
301.903	0.315	-0.425	1.804472208e-08	2.37162189e-09	-2.308604386e-09
302.515	0.370	-0.297	2.0234896e-08	2.608649626e-09	-2.531712964e-09
303.210	0.328	-0.325	2.001064934e-08	2.671790924e-09	-2.604901398e-09
303.884	0.301	-0.346	2.034251076e-08	2.658538234e-09	-2.617719126e-09
304.657	0.435	-0.472	1.463873774e-08	1.901171778e-09	-1.867618742e-09
305.413	0.306	-0.320	2.138307974e-08	2.752485912e-09	-2.701820132e-09
306.171	0.398	-0.452	1.549092292e-08	2.020840558e-09	-1.99208669e-09
306.904	0.429	-0.335	1.726063856e-08	2.245822876e-09	-2.218689176e-09
307.693	0.250	-0.360	2.192367056e-08	2.833353688e-09	-2.795497782e-09
308.379	0.315	-0.436	1.769136314e-08	2.282236264e-09	-2.251164718e-09
308.949	0.285	-0.256	2.496034486e-08	3.16805863e-09	-3.115729298e-09
309.623	0.404	-0.388	1.732610352e-08	2.156004532e-09	-2.119378338e-09
310.423	0.424	-0.396	1.645973252e-08	2.09030844e-09	-2.055180116e-09
311.082	0.274	-0.235	2.95365939e-08	3.578032194e-09	-3.51117932e-09
