 ! Swift/XRT lightcurve of trigger: 221755, name: GRB 060729
 ! T0 for this burst is Swift MET=175893150.592 s, = 2006 Jul 29 at 19:12:29.244 UT

 ! Data covers 0.3-10 keV
 ! The data are in 5 columns: ";
 ! time, time error (+ve), time error (-ve), source flux, source error
 ! For a detailed description of light curve production, see Evans et al. 2007 (A&A, 469, 379 )
 ! For a detailed description of the file, see
 ! http://www.swift.ac.uk/xrt_curves/docs.php
 ! This lightcurve was obtained from http://www.swift.ac.uk/xrt_curves/00221755
 ! BINMODE: GRB-like (counts)

READ TERR 1 2
! WT data
!Time    	T_+ve   	T_-ve   	Flux    	Fluxpos 	Fluxneg
11610.667	43.392	-36.842	1.842839256e-11	4.13441349e-12	-4.13441349e-12
11696.156	35.630	-42.097	1.911212844e-11	4.27832916e-12	-4.27832916e-12
11790.541	49.058	-58.756	1.392596067e-11	3.127759092e-12	-3.127759092e-12
11887.325	30.001	-47.725	2.0918334e-11	4.47778998e-12	-4.47778998e-12
11958.454	26.569	-41.128	2.34680208e-11	5.03372625e-12	-5.03372625e-12
12025.373	37.377	-40.349	1.90484439e-11	4.27352214e-12	-4.27352214e-12
12133.794	36.770	-71.044	1.387534119e-11	3.116390049e-12	-3.116390049e-12
12206.019	49.791	-35.455	1.741980654e-11	3.92117571e-12	-3.92117571e-12
12486.248	42.240	-55.545	1.748147064e-11	3.83709693e-12	-3.83709693e-12
12593.765	45.046	-65.276	1.51974717e-11	3.4149504e-12	-3.4149504e-12
12682.175	26.840	-43.364	2.337516531e-11	5.25252024e-12	-5.25252024e-12
12765.022	44.286	-56.007	1.650104196e-11	3.73076958e-12	-3.73076958e-12
12873.086	44.036	-63.779	9.22911567e-12	2.073988101e-12	-2.073988101e-12
12958.599	31.235	-41.477	1.549439841e-11	3.49077792e-12	-3.49077792e-12
13067.393	55.329	-77.559	1.234055937e-11	2.776395423e-12	-2.776395423e-12
13153.053	27.337	-30.331	2.808057684e-11	6.317604e-12	-6.317604e-12
13242.888	67.882	-62.498	1.275792261e-11	2.873827413e-12	-2.873827413e-12
