1.20171,3.75343e-08,4.90923e-08
1.20321,3.75481e-08,4.90996e-08
1.20471,3.75619e-08,4.91069e-08
1.20620,3.75757e-08,4.91142e-08
1.20770,3.75895e-08,4.91215e-08
1.20921,3.76033e-08,4.91287e-08
1.21071,3.76170e-08,4.91360e-08
1.21222,3.76308e-08,4.91433e-08
1.21372,3.76447e-08,4.91505e-08
1.21523,3.76585e-08,4.91577e-08
1.21674,3.76723e-08,4.91650e-08
1.21826,3.76861e-08,4.91722e-08
1.21977,3.76999e-08,4.91794e-08
1.22129,3.77137e-08,4.91866e-08
1.22281,3.77275e-08,4.91938e-08
1.22433,3.77413e-08,4.92010e-08
1.22585,3.77551e-08,4.92082e-08
1.22738,3.77689e-08,4.92153e-08
1.22890,3.77828e-08,4.92225e-08
1.23043,3.77966e-08,4.92296e-08
1.23196,3.78104e-08,4.92368e-08
1.23349,3.78242e-08,4.92439e-08
1.23503,3.78380e-08,4.92510e-08
1.23656,3.78519e-08,4.92581e-08
1.23810,3.78657e-08,4.92652e-08
1.23964,3.78795e-08,4.92723e-08
1.24118,3.78934e-08,4.92794e-08
1.24273,3.79072e-08,4.92865e-08
1.24427,3.79210e-08,4.92935e-08
1.24582,3.79349e-08,4.93006e-08
1.24737,3.79487e-08,4.93076e-08
1.24892,3.79626e-08,4.93147e-08
1.25047,3.79764e-08,4.93217e-08
1.25203,3.79902e-08,4.93287e-08
1.25359,3.80041e-08,4.93358e-08
1.25515,3.80179e-08,4.93428e-08
1.25671,3.80318e-08,4.93498e-08
1.25827,3.80456e-08,4.93567e-08
1.25983,3.80595e-08,4.93637e-08
1.26140,3.80733e-08,4.93707e-08
1.26297,3.80872e-08,4.93777e-08
1.26454,3.81011e-08,4.93846e-08
1.26611,3.81149e-08,4.93915e-08
1.26769,3.81288e-08,4.93985e-08
1.26926,3.81426e-08,4.94054e-08
1.27084,3.81565e-08,4.94123e-08
1.27242,3.81704e-08,4.94192e-08
1.27401,3.81842e-08,4.94261e-08
1.27559,3.81981e-08,4.94330e-08
1.27718,3.82120e-08,4.94399e-08
1.27877,3.82258e-08,4.94468e-08
1.28036,3.82397e-08,4.94536e-08
1.28195,3.82536e-08,4.94605e-08
1.28354,3.82675e-08,4.94673e-08
1.28514,3.82814e-08,4.94742e-08
1.28674,3.82952e-08,4.94810e-08
1.28834,3.83091e-08,4.94878e-08
1.28994,3.83230e-08,4.94946e-08
1.29154,3.83369e-08,4.95014e-08
1.29315,3.83508e-08,4.95082e-08
1.29476,3.83647e-08,4.95150e-08
1.29637,3.83786e-08,4.95218e-08
1.29798,3.83924e-08,4.95286e-08
1.29960,3.84063e-08,4.95353e-08
1.30121,3.84202e-08,4.95421e-08
1.30283,3.84341e-08,4.95488e-08
1.30445,3.84480e-08,4.95555e-08
1.30607,3.84619e-08,4.95623e-08
1.30770,3.84758e-08,4.95690e-08
1.30932,3.84897e-08,4.95757e-08
1.31095,3.85036e-08,4.95824e-08
1.31258,3.85175e-08,4.95891e-08
1.31422,3.85314e-08,4.95957e-08
1.31585,3.85454e-08,4.96024e-08
1.31749,3.85593e-08,4.96091e-08
1.31912,3.85732e-08,4.96157e-08
1.32077,3.85871e-08,4.96224e-08
1.32241,3.86010e-08,4.96290e-08
1.32405,3.86149e-08,4.96356e-08
1.32570,3.86288e-08,4.96422e-08
1.32735,3.86428e-08,4.96489e-08
1.32900,3.86567e-08,4.96555e-08
