col1	col2	col3	col4	col5	col6	col7
12025.373	37.377	-40.349	5.619010e-01	1.260626e-01	-1.260626e-01	7
12133.794	36.770	-71.044	4.093021e-01	9.192891e-02	-9.192891e-02	7
12206.019	49.791	-35.455	5.138586e-01	1.156689e-01	-1.156689e-01	7
12486.248	42.240	-55.545	5.156776e-01	1.131887e-01	-1.131887e-01	7
12593.765	45.046	-65.276	4.483030e-01	1.007360e-01	-1.007360e-01	7
12682.175	26.840	-43.364	6.895329e-01	1.549416e-01	-1.549416e-01	7
12765.022	44.286	-56.007	4.867564e-01	1.100522e-01	-1.100522e-01	7
12873.086	44.036	-63.779	2.722453e-01	6.117959e-02	-6.117959e-02	7
12958.599	31.235	-41.477	4.570619e-01	1.029728e-01	-1.029728e-01	7
13067.393	55.329	-77.559	3.640283e-01	8.189957e-02	-8.189957e-02	7
13153.053	27.337	-30.331	8.283356e-01	1.863600e-01	-1.863600e-01	7
13242.888	67.882	-62.498	3.763399e-01	8.477367e-02	-8.477367e-02	7
13385.043	73.658	-74.273	3.272197e-01	7.379976e-02	-7.379976e-02	7
13496.918	52.047	-38.217	5.334068e-01	1.205995e-01	-1.205995e-01	7
13577.901	46.283	-28.936	6.442615e-01	1.453040e-01	-1.453040e-01	7
13667.909	46.538	-43.725	5.329758e-01	1.196155e-01	-1.196155e-01	7
13760.573	39.123	-46.126	6.240751e-01	1.339460e-01	-1.339460e-01	7
13871.345	66.254	-71.649	3.677043e-01	8.108889e-02	-8.108889e-02	7
14006.979	55.979	-69.381	5.040229e-01	9.969030e-02	-9.969030e-02	7
17468.636	42.253	-30.459	5.168710e-01	1.020520e-01	-1.020520e-01	7
17604.455	38.127	-39.600	5.728442e-01	1.288911e-01	-1.288911e-01	7
17681.434	36.367	-38.853	7.434584e-01	1.666522e-01	-1.666522e-01	7
17756.653	28.845	-38.852	8.086578e-01	1.814909e-01	-1.814909e-01	7
17830.358	52.925	-44.860	5.751788e-01	1.295699e-01	-1.295699e-01	7
17928.151	37.874	-44.867	6.762101e-01	1.517651e-01	-1.517651e-01	7
18007.255	33.989	-41.231	7.415855e-01	1.662324e-01	-1.662324e-01	7
18095.387	31.105	-54.144	6.493490e-01	1.459166e-01	-1.459166e-01	7
18195.650	48.686	-69.157	4.996253e-01	1.099283e-01	-1.099283e-01	7
18285.212	41.865	-40.876	6.904611e-01	1.515585e-01	-1.515585e-01	7
18391.107	68.858	-64.030	4.136807e-01	9.318937e-02	-9.318937e-02	7
18533.267	62.093	-73.302	4.111901e-01	9.274319e-02	-9.274319e-02	7
18645.108	43.023	-49.748	5.916595e-01	1.332825e-01	-1.332825e-01	7
18738.511	37.375	-50.381	6.366494e-01	1.427101e-01	-1.427101e-01	7
18832.152	41.520	-56.266	5.641085e-01	1.273917e-01	-1.273917e-01	7
18925.391	58.602	-51.719	5.298105e-01	1.161583e-01	-1.161583e-01	7
19013.195	23.452	-29.202	1.066477e+00	2.387651e-01	-2.387651e-01	7
19097.161	54.823	-60.513	4.889992e-01	1.100200e-01	-1.100200e-01	7
19193.584	51.170	-41.601	5.987806e-01	1.343872e-01	-1.343872e-01	7
19284.739	32.728	-39.985	7.810444e-01	1.752935e-01	-1.752935e-01	7
19367.576	62.720	-50.109	4.983557e-01	1.128230e-01	-1.128230e-01	7
19465.013	32.981	-34.717	8.051749e-01	1.813808e-01	-1.813808e-01	7
19546.488	54.305	-48.495	5.460036e-01	1.223911e-01	-1.223911e-01	7
19646.038	34.990	-45.244	6.910827e-01	1.549118e-01	-1.549118e-01	7
19763.579	82.919	-82.552	5.566537e-01	9.755532e-02	-9.755532e-02	7
23101.247	32.983	-39.729	6.296731e-01	1.411438e-01	-1.411438e-01	7
23181.402	28.048	-47.172	6.542854e-01	1.398044e-01	-1.398044e-01	7
23255.191	39.507	-45.742	5.248033e-01	1.179253e-01	-1.179253e-01	7
23320.768	31.599	-26.069	7.812624e-01	1.751231e-01	-1.751231e-01	7
23409.715	50.465	-57.349	4.331319e-01	9.484790e-02	-9.484790e-02	7
23506.425	41.511	-46.244	5.058625e-01	1.139488e-01	-1.139488e-01	7
23592.994	37.684	-45.057	5.642064e-01	1.239847e-01	-1.239847e-01	7
23674.174	26.708	-43.497	6.415204e-01	1.441521e-01	-1.441521e-01	7
23760.867	32.786	-59.985	5.068384e-01	1.111179e-01	-1.111179e-01	7
23837.398	31.475	-43.744	5.948982e-01	1.336759e-01	-1.336759e-01	7
23932.041	37.125	-63.168	4.438119e-01	9.984874e-02	-9.984874e-02	7
24014.821	39.592	-45.656	5.555323e-01	1.222216e-01	-1.222216e-01	7
24101.147	30.994	-46.733	6.153256e-01	1.352182e-01	-1.352182e-01	7
24187.787	42.138	-55.647	4.546419e-01	1.032999e-01	-1.032999e-01	7
24268.905	38.747	-38.980	5.777924e-01	1.298322e-01	-1.298322e-01	7
24339.482	45.897	-31.829	5.783291e-01	1.301124e-01	-1.301124e-01	7
24419.094	36.490	-33.715	6.395901e-01	1.437184e-01	-1.437184e-01	7
24499.070	46.778	-43.486	4.908558e-01	1.102972e-01	-1.102972e-01	7
24570.414	38.116	-24.567	7.150421e-01	1.606728e-01	-1.606728e-01	7
24632.943	23.226	-24.413	9.963240e-01	2.181766e-01	-2.181766e-01	7
24690.842	48.069	-34.672	5.664503e-01	1.244778e-01	-1.244778e-01	7
24761.097	20.438	-22.186	1.040043e+00	2.331298e-01	-2.331298e-01	7
24812.870	33.855	-31.335	6.800832e-01	1.526301e-01	-1.526301e-01	7
24866.960	24.897	-20.235	1.031884e+00	2.251756e-01	-2.251756e-01	7
24928.959	30.596	-37.102	6.499834e-01	1.458749e-01	-1.458749e-01	7
25018.333	44.022	-58.778	4.272816e-01	9.684323e-02	-9.684323e-02	7
25097.448	32.604	-35.094	6.537579e-01	1.461847e-01	-1.461847e-01	7
25159.127	41.130	-29.075	6.170603e-01	1.389968e-01	-1.389968e-01	7
25243.500	34.484	-43.243	5.697512e-01	1.278685e-01	-1.278685e-01	7
25326.104	44.651	-48.120	4.781698e-01	1.073150e-01	-1.073150e-01	7
25446.882	173.143	-76.127	5.521779e-01	1.069435e-01	-1.069435e-01	7
28886.972	50.666	-44.612	1.008215e+00	2.262440e-01	-2.262440e-01	7
29049.653	58.482	-112.015	5.907198e-01	1.296334e-01	-1.296334e-01	7
29166.657	71.859	-58.521	7.318906e-01	1.658058e-01	-1.658058e-01	7
29318.555	83.318	-80.039	6.202720e-01	1.393542e-01	-1.393542e-01	7
29492.206	85.179	-90.333	5.457503e-01	1.233421e-01	-1.233421e-01	7
29652.066	95.816	-74.681	5.616749e-01	1.270926e-01	-1.270926e-01	7
29851.196	69.691	-103.314	6.065279e-01	1.315680e-01	-1.315680e-01	7
29969.046	49.627	-48.159	1.034496e+00	2.270200e-01	-2.270200e-01	7
30083.717	52.799	-65.045	8.168445e-01	1.835174e-01	-1.835174e-01	7
30204.313	77.627	-67.797	6.600488e-01	1.491741e-01	-1.491741e-01	7
30355.627	59.201	-73.687	7.079408e-01	1.613433e-01	-1.613433e-01	7
30475.230	82.515	-60.402	6.717245e-01	1.509138e-01	-1.509138e-01	7
30653.869	64.344	-96.124	5.921332e-01	1.339845e-01	-1.339845e-01	7
30783.129	62.957	-64.916	7.454918e-01	1.680841e-01	-1.680841e-01	7
30911.378	67.596	-65.291	7.180459e-01	1.618960e-01	-1.618960e-01	7
31067.324	79.641	-88.350	5.704892e-01	1.281697e-01	-1.281697e-01	7
31275.378	131.572	-128.414	6.235283e-01	1.151067e-01	-1.151067e-01	7
34657.826	26.206	-31.462	7.804274e-01	1.753659e-01	-1.753659e-01	7
34719.125	35.111	-35.094	6.159352e-01	1.382340e-01	-1.382340e-01	7
34798.943	35.527	-44.707	5.762450e-01	1.260403e-01	-1.260403e-01	7
34866.308	28.338	-31.838	7.361857e-01	1.654246e-01	-1.654246e-01	7
34928.113	31.723	-33.467	6.824548e-01	1.527882e-01	-1.527882e-01	7
34987.913	34.605	-28.077	7.016160e-01	1.576566e-01	-1.576566e-01	7
35056.600	33.616	-34.081	6.794838e-01	1.491432e-01	-1.491432e-01	7
35128.238	29.676	-38.022	6.822319e-01	1.497464e-01	-1.497464e-01	7
35214.067	44.139	-56.153	4.359476e-01	9.807999e-02	-9.807999e-02	7
35302.323	36.117	-44.117	5.486393e-01	1.231308e-01	-1.231308e-01	7
35394.725	33.978	-56.285	5.129824e-01	1.131266e-01	-1.131266e-01	7
35469.438	36.992	-40.734	5.630588e-01	1.263670e-01	-1.263670e-01	7
35537.517	31.596	-31.087	7.043621e-01	1.582736e-01	-1.582736e-01	7
35613.934	45.442	-44.822	5.104650e-01	1.123073e-01	-1.123073e-01	7
35686.323	35.735	-26.947	6.971655e-01	1.560816e-01	-1.560816e-01	7
35754.526	22.694	-32.467	7.942549e-01	1.780358e-01	-1.780358e-01	7
35806.673	48.273	-29.453	5.686053e-01	1.276118e-01	-1.276118e-01	7
35897.940	39.748	-42.993	5.299106e-01	1.193666e-01	-1.193666e-01	7
35965.012	40.373	-27.324	6.486898e-01	1.454068e-01	-1.454068e-01	7
36038.514	27.048	-33.128	7.738548e-01	1.692629e-01	-1.692629e-01	7
36103.041	30.217	-37.480	6.513651e-01	1.469060e-01	-1.469060e-01	7
36190.497	38.040	-57.238	4.902607e-01	1.071083e-01	-1.071083e-01	7
36268.772	37.492	-40.235	5.712315e-01	1.283585e-01	-1.283585e-01	7
36337.727	33.727	-31.463	6.791084e-01	1.525990e-01	-1.525990e-01	7
36430.482	53.800	-59.029	3.932038e-01	8.846343e-02	-8.846343e-02	7
36531.413	35.612	-47.130	5.415675e-01	1.216929e-01	-1.216929e-01	7
36606.880	47.900	-39.856	5.095706e-01	1.142226e-01	-1.142226e-01	7
36695.665	31.827	-40.885	6.481580e-01	1.417696e-01	-1.417696e-01	7
36763.159	37.045	-35.667	6.762031e-01	1.449721e-01	-1.449721e-01	7
36837.057	33.353	-36.852	6.352070e-01	1.423845e-01	-1.423845e-01	7
36914.524	68.715	-44.114	3.951554e-01	8.879336e-02	-8.879336e-02	7
37019.716	31.221	-36.477	6.568919e-01	1.476069e-01	-1.476069e-01	7
37108.111	81.127	-57.175	6.062714e-01	1.194610e-01	-1.194610e-01	7
40506.572	53.918	-53.897	4.582383e-01	1.034797e-01	-1.034797e-01	7
40596.836	43.888	-36.346	6.636604e-01	1.461876e-01	-1.461876e-01	7
40696.054	37.440	-55.331	5.791022e-01	1.272617e-01	-1.272617e-01	7
40799.044	62.322	-65.550	4.008554e-01	9.018665e-02	-9.018665e-02	7
40920.282	33.856	-58.915	5.482119e-01	1.231878e-01	-1.231878e-01	7
