date	obs_wavelength	flux	redshift	instrument	date_unit	wavelength_unit	flux_unit	time	time_unit	dtime	rest_wavelength
2020-02-05T13:08:02	5064.502341270447	2.563462629152782e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	4940.01398875385
2020-02-05T13:08:02	5066.243715763092	2.5280759748966617e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	4941.712559269501
2020-02-05T13:08:02	5067.985090255736	2.502170266298277e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	4943.411129785151
2020-02-05T13:08:02	5069.726464748384	2.5130175819790533e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	4945.109700300804
2020-02-05T13:08:02	5071.467839241028	2.5460195737908565e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	4946.808270816454
2020-02-05T13:08:02	5073.209213733673	2.586625803886636e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	4948.506841332104
2020-02-05T13:08:02	5074.950588226318	2.6276536975714693e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	4950.205411847755
2020-02-05T13:08:02	5076.691962718964	2.6620117361922683e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	4951.903982363407
2020-02-05T13:08:02	5078.433337211609	2.680227179722972e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	4953.602552879057
2020-02-05T13:08:02	5080.174711704254	2.685530135368376e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	4955.301123394708
2020-02-05T13:08:02	5081.916086196899	2.724951313431387e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	4956.9996939103585
2020-02-05T13:08:02	5083.657460689545	2.82268515125914e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	4958.69826442601
2020-02-05T13:08:02	5085.39883518219	2.923748093267399e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	4960.396834941661
2020-02-05T13:08:02	5087.140209674833	2.9759287638896125e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	4962.095405457309
2020-02-05T13:08:02	5088.88158416748	2.95040104374394e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	4963.793975972962
2020-02-05T13:08:02	5090.622958660125	2.8414085498604013e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	4965.492546488613
2020-02-05T13:08:02	5092.364333152769	2.7263544764480726e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	4967.191117004262
2020-02-05T13:08:02	5094.105707645415	2.6650406730720905e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	4968.889687519914
2020-02-05T13:08:02	5095.847082138061	2.594713380346138e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	4970.588258035565
2020-02-05T13:08:02	5097.588456630706	2.469011308693435e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	4972.286828551216
2020-02-05T13:08:02	5099.329831123351	2.364055456199155e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	4973.985399066867
2020-02-05T13:08:02	5101.071205615996	2.3428251047718184e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	4975.683969582517
2020-02-05T13:08:02	5102.812580108642	2.368862897570416e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	4977.382540098169
2020-02-05T13:08:02	5104.553954601287	2.400677719767083e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	4979.081110613819
2020-02-05T13:08:02	5106.295329093932	2.42540896424454e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	4980.77968112947
2020-02-05T13:08:02	5108.0367035865775	2.434636329413692e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	4982.478251645121
2020-02-05T13:08:02	5109.778078079224	2.4432522426740444e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	4984.176822160773
2020-02-05T13:08:02	5111.519452571868	2.4643690387468896e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	4985.875392676423
2020-02-05T13:08:02	5113.260827064513	2.454018825527034e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	4987.573963192073
2020-02-05T13:08:02	5115.002201557159	2.3801138773901173e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	4989.272533707725
2020-02-05T13:08:02	5116.743576049804	2.33551944560175e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	4990.971104223375
2020-02-05T13:08:02	5118.484950542449	2.405112996037143e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	4992.669674739026
2020-02-05T13:08:02	5120.226325035094	2.494958574845795e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	4994.368245254677
2020-02-05T13:08:02	5121.96769952774	2.5068030071241664e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	4996.066815770328
2020-02-05T13:08:02	5123.709074020385	2.5179322259577004e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	4997.765386285979
2020-02-05T13:08:02	5125.45044851303	2.6164336873939025e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	4999.463956801629
2020-02-05T13:08:02	5127.191823005675	2.7486184727688564e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5001.16252731728
2020-02-05T13:08:02	5128.933197498321	2.849756324253388e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5002.861097832932
2020-02-05T13:08:02	5130.674571990966	2.982147309211439e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5004.559668348582
2020-02-05T13:08:02	5132.415946483611	3.207683066307697e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5006.258238864233
2020-02-05T13:08:02	5134.157320976256	3.46628990134052e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5007.956809379883
2020-02-05T13:08:02	5135.898695468902	3.674673770650471e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5009.655379895535
2020-02-05T13:08:02	5137.640069961546	3.690022007654718e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5011.353950411185
2020-02-05T13:08:02	5139.381444454192	3.393779910588611e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5013.052520926836
2020-02-05T13:08:02	5141.122818946837	2.9787181492640393e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5014.7510914424865
2020-02-05T13:08:02	5142.864193439483	2.6943255137344283e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5016.449661958138
2020-02-05T13:08:02	5144.605567932128	2.549247298715487e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5018.148232473789
2020-02-05T13:08:02	5146.346942424772	2.490036784026656e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5019.846802989439
2020-02-05T13:08:02	5148.0883169174185	2.4605994774338125e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5021.5453735050905
2020-02-05T13:08:02	5149.829691410064	2.3984211710560384e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5023.243944020742
2020-02-05T13:08:02	5151.571065902709	2.3466113420460446e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5024.942514536392
2020-02-05T13:08:02	5153.312440395353	2.3742330864560083e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5026.641085052042
2020-02-05T13:08:02	5155.053814888	2.414350419722544e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5028.3396555676945
2020-02-05T13:08:02	5156.795189380645	2.369713371589018e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5030.038226083345
2020-02-05T13:08:02	5158.536563873289	2.3027252415598197e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5031.736796598995
2020-02-05T13:08:02	5160.277938365935	2.317702636951848e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5033.435367114646
2020-02-05T13:08:02	5162.019312858581	2.3713214106998207e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5035.133937630298
2020-02-05T13:08:02	5163.760687351226	2.378032823317831e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5036.832508145949
2020-02-05T13:08:02	5165.502061843871	2.3529767946446607e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5038.531078661599
2020-02-05T13:08:02	5167.243436336516	2.3412244771993043e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5040.22964917725
2020-02-05T13:08:02	5168.984810829162	2.3487958929565727e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5041.928219692901
2020-02-05T13:08:02	5170.726185321807	2.3714037317143825e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5043.626790208552
2020-02-05T13:08:02	5172.467559814452	2.3794505447132983e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5045.325360724203
2020-02-05T13:08:02	5174.2089343070975	2.331729767256175e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5047.0239312398535
2020-02-05T13:08:02	5175.950308799744	2.278793913821925e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5048.722501755506
2020-02-05T13:08:02	5177.691683292388	2.307457773454807e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5050.421072271155
2020-02-05T13:08:02	5179.433057785032	2.3668572823699945e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5052.119642786805
2020-02-05T13:08:02	5181.174432277679	2.35112735114389e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5053.818213302458
2020-02-05T13:08:02	5182.915806770324	2.2700930325690523e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5055.516783818108
2020-02-05T13:08:02	5184.657181262969	2.1823070673112079e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5057.215354333759
2020-02-05T13:08:02	5186.398555755614	2.135305473765863e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5058.913924849409
2020-02-05T13:08:02	5188.13993024826	2.1740054826836247e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5060.612495365061
2020-02-05T13:08:02	5189.881304740905	2.255545771095551e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5062.311065880712
2020-02-05T13:08:02	5191.62267923355	2.2883132406600843e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5064.009636396362
2020-02-05T13:08:02	5193.364053726195	2.2769103243054693e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5065.708206912013
2020-02-05T13:08:02	5195.105428218841	2.2797208855035765e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5067.406777427664
2020-02-05T13:08:02	5196.846802711486	2.2837720852716167e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5069.105347943315
2020-02-05T13:08:02	5198.588177204131	2.2390746860405993e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5070.803918458966
2020-02-05T13:08:02	5200.329551696776	2.1682644521858127e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5072.502488974616
2020-02-05T13:08:02	5202.070926189422	2.1329738832296475e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5074.201059490268
2020-02-05T13:08:02	5203.812300682066	2.1484335580060184e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5075.899630005917
2020-02-05T13:08:02	5205.553675174712	2.2029071732862287e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5077.598200521569
2020-02-05T13:08:02	5207.295049667357	2.265243239550429e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5079.2967710372195
2020-02-05T13:08:02	5209.036424160003	2.2888950464157286e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5080.995341552871
2020-02-05T13:08:02	5210.777798652648	2.2750809978371955e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5082.693912068522
2020-02-05T13:08:02	5212.519173145292	2.2599516659102536e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5084.392482584171
2020-02-05T13:08:02	5214.2605476379385	2.256183692783952e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5086.0910530998235
2020-02-05T13:08:02	5216.001922130584	2.260884990339009e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5087.789623615475
2020-02-05T13:08:02	5217.743296623229	2.2660479208503205e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5089.488194131125
2020-02-05T13:08:02	5219.484671115873	2.2571355460584286e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5091.186764646775
2020-02-05T13:08:02	5221.22604560852	2.2358162561716304e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5092.885335162427
2020-02-05T13:08:02	5222.967420101165	2.2189739324577647e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5094.583905678078
2020-02-05T13:08:02	5224.708794593809	2.2071547788189128e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5096.282476193728
2020-02-05T13:08:02	5226.450169086455	2.1848794004929008e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5097.981046709379
2020-02-05T13:08:02	5228.191543579101	2.1632725164507287e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5099.679617225031
2020-02-05T13:08:02	5229.932918071746	2.1796594276065484e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5101.378187740681
2020-02-05T13:08:02	5231.674292564391	2.2232108177297103e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5103.076758256332
2020-02-05T13:08:02	5233.415667057036	2.234676467461981e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5104.775328771983
2020-02-05T13:08:02	5235.157041549682	2.2147480321443536e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5106.473899287634
2020-02-05T13:08:02	5236.898416042327	2.225792944729856e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5108.172469803285
2020-02-05T13:08:02	5238.639790534972	2.2744753692799087e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5109.871040318935
2020-02-05T13:08:02	5240.3811650276175	2.3100465178998526e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5111.5696108345865
2020-02-05T13:08:02	5242.122539520263	2.315321415578879e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5113.268181350238
2020-02-05T13:08:02	5243.863914012908	2.3066972966868503e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5114.966751865888
2020-02-05T13:08:02	5245.605288505552	2.299453047405457e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5116.665322381538
2020-02-05T13:08:02	5247.3466629982	2.3119663710143636e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5118.363892897191
2020-02-05T13:08:02	5249.088037490844	2.341335120878039e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5120.062463412841
2020-02-05T13:08:02	5250.829411983489	2.354942969873475e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5121.761033928492
2020-02-05T13:08:02	5252.570786476134	2.344067596226322e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5123.459604444142
2020-02-05T13:08:02	5254.31216096878	2.3321339607906925e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5125.1581749597935
2020-02-05T13:08:02	5256.053535461425	2.328699771585169e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5126.856745475444
2020-02-05T13:08:02	5257.79490995407	2.3251970256504763e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5128.555315991095
2020-02-05T13:08:02	5259.536284446715	2.3170072758417113e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5130.253886506746
2020-02-05T13:08:02	5261.277658939361	2.3037932971667477e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5131.952457022397
2020-02-05T13:08:02	5263.019033432006	2.2837816143922733e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5133.651027538048
2020-02-05T13:08:02	5264.760407924651	2.256454213931481e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5135.349598053698
2020-02-05T13:08:02	5266.501782417296	2.217184045961097e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5137.048168569349
2020-02-05T13:08:02	5268.243156909942	2.146083703321877e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5138.746739085001
2020-02-05T13:08:02	5269.984531402586	2.064255291358988e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5140.44530960065
2020-02-05T13:08:02	5271.725905895232	2.071758547433783e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5142.143880116302
2020-02-05T13:08:02	5273.4672803878775	2.1829385039036064e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5143.8424506319525
2020-02-05T13:08:02	5275.208654880523	2.2518415901380892e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5145.541021147604
2020-02-05T13:08:02	5276.950029373168	2.2153388376250642e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5147.239591663255
2020-02-05T13:08:02	5278.691403865812	2.1740037621479518e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5148.938162178904
2020-02-05T13:08:02	5280.432778358459	2.1795068293271446e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5150.6367326945565
2020-02-05T13:08:02	5282.174152851104	2.1852228458832328e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5152.335303210207
2020-02-05T13:08:02	5283.915527343749	2.1654135245738126e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5154.033873725858
2020-02-05T13:08:02	5285.656901836393	2.13002104696618e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5155.732444241508
2020-02-05T13:08:02	5287.39827632904	2.0924252249045006e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5157.43101475716
2020-02-05T13:08:02	5289.139650821685	2.0786005884141279e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5159.129585272811
2020-02-05T13:08:02	5290.881025314329	2.101221000317248e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5160.82815578846
2020-02-05T13:08:02	5292.622399806976	2.1400639460448598e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5162.526726304113
2020-02-05T13:08:02	5294.363774299621	2.1767861330307842e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5164.225296819764
2020-02-05T13:08:02	5296.105148792266	2.2047687928856158e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5165.923867335414
2020-02-05T13:08:02	5297.846523284911	2.2163916731087207e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5167.622437851065
2020-02-05T13:08:02	5299.5878977775565	2.195931592267793e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5169.321008366715
2020-02-05T13:08:02	5301.329272270202	2.147293504598573e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5171.019578882367
2020-02-05T13:08:02	5303.070646762847	2.1302911710670158e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5172.718149398018
2020-02-05T13:08:02	5304.812021255492	2.1757363415717807e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5174.416719913668
2020-02-05T13:08:02	5306.5533957481375	2.220677659821828e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5176.115290429319
2020-02-05T13:08:02	5308.294770240783	2.220269760518165e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5177.81386094497
2020-02-05T13:08:02	5310.036144733428	2.2032855587856347e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5179.512431460621
2020-02-05T13:08:02	5311.777519226072	2.192429243379795e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5181.211001976271
2020-02-05T13:08:02	5313.51889371872	2.1742107558244366e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5182.909572491924
2020-02-05T13:08:02	5315.260268211364	2.1457077001026359e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5184.608143007574
2020-02-05T13:08:02	5317.001642704009	2.148586818029912e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5186.306713523224
2020-02-05T13:08:02	5318.743017196654	2.2037328980609042e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5188.005284038875
2020-02-05T13:08:02	5320.4843916893	2.248196701486936e-16	0.025235	FTN FLOYDS-N Global SN Project	utc	angstroms	uncalibrated	1.7872453703703703	days	NaN	5189.7038545545265
