instrument	band	date	mag	mag_limit	dmag	date_unit	mag_unit	time_unit	time	dtime	reference
P48+ZTF	r	58901.4137	16.38	0	0.03	MJD	AB	days	18.74	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
P48+ZTF	r	58901.4335	16.39	0	0.03	MJD	AB	days	18.76	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
P48+ZTF	r	58901.4546	16.37	0	0.03	MJD	AB	days	18.78	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
P48+ZTF	r	58901.4546	16.37	0	0.03	MJD	AB	days	18.78	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
Swift+UVOT	UVW1	58902.6701	20.56	0	0.01	MJD	AB	days	20.0	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
Swift+UVOT	U	58902.6715	19.52	0	0.01	MJD	AB	days	20.0	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
Swift+UVOT	B	58902.6725	17.82	0	0.01	MJD	AB	days	20.0	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
Swift+UVOT	UVW2	58902.6748	20.22	0	0.01	MJD	AB	days	20.0	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
Swift+UVOT	V	58902.6772	16.49	0	0.01	MJD	AB	days	20.01	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
Swift+UVOT	UVM2	58902.6791	22.23	0	0.01	MJD	AB	days	20.01	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
P48+ZTF	g	58903.36	17.21	0	0.06	MJD	AB	days	20.69	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
P48+ZTF	r	58903.412	16.48	0	0.03	MJD	AB	days	20.74	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
P48+ZTF	r	58903.4217	16.45	0	0.03	MJD	AB	days	20.75	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
P48+ZTF	r	58903.4571	16.48	0	0.03	MJD	AB	days	20.79	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
P48+ZTF	r	58903.4605	16.46	0	0.05	MJD	AB	days	20.79	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
P48+ZTF	r	58903.4953	16.47	0	0.03	MJD	AB	days	20.83	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
P48+ZTF	r	58903.4962	16.51	0	0.04	MJD	AB	days	20.83	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
P48+ZTF	r	58903.5079	16.45	0	0.04	MJD	AB	days	20.84	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
P48+ZTF	g	58903.5409	17.22	0	0.05	MJD	AB	days	20.87	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
P48+ZTF	i	58904.3954	16.79	0	0.03	MJD	AB	days	21.73	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
P48+ZTF	i	58904.4029	16.81	0	0.02	MJD	AB	days	21.73	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
P48+ZTF	g	58904.4461	17.28	0	0.05	MJD	AB	days	21.78	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
P48+ZTF	r	58904.489	16.5	0	0.03	MJD	AB	days	21.82	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
P48+ZTF	g	58906.3392	17.44	0	0.05	MJD	AB	days	23.67	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
P48+ZTF	i	58906.4339	16.89	0	0.02	MJD	AB	days	23.76	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
P48+ZTF	r	58906.4868	16.56	0	0.04	MJD	AB	days	23.82	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
P48+ZTF	r	58906.4878	16.57	0	0.03	MJD	AB	days	23.82	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
P48+ZTF	r	58906.5057	16.57	0	0.03	MJD	AB	days	23.84	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
P48+ZTF	g	58906.5381	17.41	0	0.05	MJD	AB	days	23.87	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
P48+ZTF	g	58906.539	17.45	0	0.06	MJD	AB	days	23.87	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
P48+ZTF	i	58906.5551	16.88	0	0.04	MJD	AB	days	23.89	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
Swift+UVOT	UVW1	58908.3226	19.63	0	0.01	MJD	AB	days	25.65	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
Swift+UVOT	U	58908.3236	20.53	0	0.01	MJD	AB	days	25.65	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
Swift+UVOT	B	58908.3243	18.19	0	0.01	MJD	AB	days	25.65	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
Swift+UVOT	UVW2	58908.3259	20.45	0	0.01	MJD	AB	days	25.66	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
Swift+UVOT	V	58908.3275	16.99	0	0.01	MJD	AB	days	25.66	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
Swift+UVOT	UVM2	58908.3288	21.54	0	0.01	MJD	AB	days	25.66	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
P48+ZTF	i	58908.4122	16.98	0	0.03	MJD	AB	days	25.74	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
P60+SEDM	r	58908.4158	16.77	0	0.02	MJD	AB	days	25.75	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
P48+ZTF	i	58908.4258	16.99	0	0.03	MJD	AB	days	25.76	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
P48+ZTF	r	58908.4624	16.73	0	0.04	MJD	AB	days	25.79	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
P48+ZTF	r	58908.4949	16.76	0	0.04	MJD	AB	days	25.82	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
P48+ZTF	g	58908.5315	17.46	0	0.09	MJD	AB	days	25.86	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
P48+ZTF	g	58908.5565	17.45	0	0.05	MJD	AB	days	25.89	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
LT+IOO	r	58909.175	16.75	0	0.02	MJD	AB	days	26.5	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
LT+IOO	i	58909.1758	17.03	0	0.02	MJD	AB	days	26.51	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
LT+IOO	g	58909.1766	17.54	0	0.02	MJD	AB	days	26.51	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
LT+IOO	u	58909.1775	19.98	0	0.07	MJD	AB	days	26.51	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
LT+IOO	z	58909.1789	16.66	0	0.01	MJD	AB	days	26.51	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
P48+ZTF	i	58911.2535	17.07	0	0.05	MJD	AB	days	28.58	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
P48+ZTF	i	58911.3516	17.14	0	0.03	MJD	AB	days	28.68	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
P48+ZTF	g	58911.4256	17.85	0	0.06	MJD	AB	days	28.76	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
P48+ZTF	g	58911.4265	17.89	0	0.07	MJD	AB	days	28.76	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
P48+ZTF	r	58911.4766	16.87	0	0.04	MJD	AB	days	28.81	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
P48+ZTF	r	58911.4826	16.87	0	0.04	MJD	AB	days	28.81	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
P48+ZTF	r	58911.4836	16.85	0	0.04	MJD	AB	days	28.81	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
P48+ZTF	g	58911.551	17.85	0	0.07	MJD	AB	days	28.88	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
P48+ZTF	g	58911.5515	17.81	0	0.08	MJD	AB	days	28.88	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
P48+ZTF	g	58911.5533	17.73	0	0.07	MJD	AB	days	28.88	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
P48+ZTF	g	58911.5538	17.79	0	0.06	MJD	AB	days	28.88	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
LT+IOO	r	58912.1515	16.94	0	0.02	MJD	AB	days	29.48	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
LT+IOO	i	58912.1523	17.21	0	0.02	MJD	AB	days	29.48	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
LT+IOO	g	58912.1532	17.75	0	0.01	MJD	AB	days	29.48	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
LT+IOO	u	58912.154	20.15	0	0.1	MJD	AB	days	29.48	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
LT+IOO	z	58912.1554	16.81	0	0.02	MJD	AB	days	29.49	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
P48+ZTF	i	58912.3746	17.19	0	0.03	MJD	AB	days	29.7	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
P48+ZTF	i	58912.3792	17.16	0	0.04	MJD	AB	days	29.71	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
P48+ZTF	r	58912.4747	16.95	0	0.04	MJD	AB	days	29.8	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
P48+ZTF	r	58912.4973	16.96	0	0.04	MJD	AB	days	29.83	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
P48+ZTF	g	58912.5209	17.93	0	0.08	MJD	AB	days	29.85	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
P48+ZTF	g	58912.5468	17.94	0	0.07	MJD	AB	days	29.88	NaN	https://ui.adsabs.harvard.edu/abs/2020ApJ...902...86H/abstract
LCO	U	58887.51	17.0628	0	0.0348	MJD	Vega	days	4.75	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	B	58887.513	17.46	0	0.0249	MJD	Vega	days	4.753	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	B	58887.515	17.4641	0	0.0249	MJD	Vega	days	4.755	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	V	58887.517	16.9854	0	0.0216	MJD	Vega	days	4.757	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	V	58887.518	16.9766	0	0.0222	MJD	Vega	days	4.758	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	g	58887.519	17.4785	0	0.0145	MJD	AB	days	4.759	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	g	58887.521	17.4341	0	0.0144	MJD	AB	days	4.761	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	r	58887.523	17.3416	0	0.0139	MJD	AB	days	4.763	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	r	58887.524	17.3056	0	0.0119	MJD	AB	days	4.764	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	i	58887.526	17.6325	0	0.0169	MJD	AB	days	4.766	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	i	58887.527	17.7097	0	0.0188	MJD	AB	days	4.767	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	U	58892.394	17.062	0	0.0395	MJD	Vega	days	9.634	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	U	58892.397	16.9733	0	0.0448	MJD	Vega	days	9.637	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	B	58892.399	17.2307	0	0.0164	MJD	Vega	days	9.639	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	B	58892.401	17.1197	0	0.0131	MJD	Vega	days	9.641	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	V	58892.403	16.441	0	0.0128	MJD	Vega	days	9.643	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	V	58892.405	16.4517	0	0.0121	MJD	Vega	days	9.645	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	g	58892.406	16.748	0	0.0107	MJD	AB	days	9.646	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	g	58892.408	16.7442	0	0.0107	MJD	AB	days	9.648	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	r	58892.41	16.53	0	0.0114	MJD	AB	days	9.65	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	r	58892.411	16.5362	0	0.0114	MJD	AB	days	9.651	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	i	58892.413	16.7866	0	0.0134	MJD	AB	days	9.653	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	i	58892.414	16.7801	0	0.0134	MJD	AB	days	9.654	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	U	58893.423	17.2038	0	0.0282	MJD	Vega	days	10.663	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	U	58893.426	17.2042	0	0.0269	MJD	Vega	days	10.666	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	B	58893.428	17.2632	0	0.0141	MJD	Vega	days	10.668	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	B	58893.43	17.2591	0	0.0141	MJD	Vega	days	10.67	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	V	58893.432	16.4148	0	0.0124	MJD	Vega	days	10.672	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	V	58893.433	16.4373	0	0.0118	MJD	Vega	days	10.673	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	g	58893.435	16.5229	0	0.01	MJD	AB	days	10.675	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	g	58893.437	16.5639	0	0.011	MJD	AB	days	10.677	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	r	58893.439	16.5132	0	0.0115	MJD	AB	days	10.679	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	r	58893.44	16.4959	0	0.0106	MJD	AB	days	10.68	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	i	58893.441	16.7583	0	0.0135	MJD	AB	days	10.681	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	i	58893.443	16.7667	0	0.0135	MJD	AB	days	10.683	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	U	58896.316	17.2386	0	0.055	MJD	Vega	days	13.556	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	V	58896.322	16.3383	0	0.0153	MJD	Vega	days	13.562	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	V	58896.323	16.383	0	0.0144	MJD	Vega	days	13.563	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	g	58896.327	16.7619	0	0.0085	MJD	AB	days	13.567	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	r	58896.329	16.3397	0	0.0072	MJD	AB	days	13.569	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	r	58896.33	16.3369	0	0.0072	MJD	AB	days	13.57	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	i	58896.331	16.6957	0	0.0142	MJD	AB	days	13.571	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	i	58896.333	16.6883	0	0.0122	MJD	AB	days	13.573	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	U	58904.297	17.938	0	0.0801	MJD	Vega	days	21.537	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	U	58904.3	17.9579	0	0.0853	MJD	Vega	days	21.54	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	B	58904.302	17.7973	0	0.0248	MJD	Vega	days	21.542	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	B	58904.304	17.7682	0	0.0299	MJD	Vega	days	21.544	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	V	58904.305	16.6822	0	0.019	MJD	Vega	days	21.545	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	V	58904.306	16.6753	0	0.017	MJD	Vega	days	21.546	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	g	58904.307	17.4025	0	0.0105	MJD	AB	days	21.547	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	g	58904.309	17.3039	0	0.0114	MJD	AB	days	21.549	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	r	58904.31	16.4569	0	0.0094	MJD	AB	days	21.55	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	r	58904.311	16.4097	0	0.0104	MJD	AB	days	21.551	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	i	58904.312	16.8759	0	0.0162	MJD	AB	days	21.552	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	i	58904.313	16.8353	0	0.0154	MJD	AB	days	21.553	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	U	58906.299	18.0835	0	0.0773	MJD	Vega	days	23.539	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	U	58906.302	18.0339	0	0.0673	MJD	Vega	days	23.542	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	B	58906.305	17.9889	0	0.0228	MJD	Vega	days	23.545	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	B	58906.306	17.9789	0	0.0235	MJD	Vega	days	23.546	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	V	58906.308	16.8317	0	0.0153	MJD	Vega	days	23.548	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	V	58906.31	16.8539	0	0.0159	MJD	Vega	days	23.55	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	g	58906.311	17.3911	0	0.0102	MJD	AB	days	23.551	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	g	58906.313	17.3571	0	0.0083	MJD	AB	days	23.553	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	r	58906.315	16.4688	0	0.0073	MJD	AB	days	23.555	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	r	58906.316	16.4686	0	0.0074	MJD	AB	days	23.556	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	i	58906.317	16.7611	0	0.0113	MJD	AB	days	23.557	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	i	58906.319	16.7623	0	0.0113	MJD	AB	days	23.559	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	U	58919.282	18.6942	0	0.2967	MJD	Vega	days	36.522	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	U	58919.284	18.344	0	0.2025	MJD	Vega	days	36.524	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	B	58919.287	18.8595	0	0.1794	MJD	Vega	days	36.527	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	B	58919.288	18.7488	0	0.0896	MJD	Vega	days	36.528	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	V	58919.29	17.6052	0	0.0384	MJD	Vega	days	36.53	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	V	58919.291	17.6326	0	0.0423	MJD	Vega	days	36.531	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	g	58919.292	18.2309	0	0.0434	MJD	AB	days	36.532	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	g	58919.293	18.2989	0	0.0463	MJD	AB	days	36.533	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	r	58919.295	17.3813	0	0.0252	MJD	AB	days	36.535	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	r	58919.296	17.361	0	0.0282	MJD	AB	days	36.536	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	i	58919.297	17.5568	0	0.0342	MJD	AB	days	36.537	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	B	58925.426	18.7771	0	0.0181	MJD	Vega	days	42.666	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	B	58925.431	18.8132	0	0.0181	MJD	Vega	days	42.671	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	V	58925.436	17.86	0	0.0152	MJD	Vega	days	42.676	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	V	58925.439	17.8687	0	0.0142	MJD	Vega	days	42.679	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	g	58925.442	18.4282	0	0.0113	MJD	AB	days	42.682	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	g	58925.445	18.3745	0	0.0184	MJD	AB	days	42.685	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	r	58925.449	17.6958	0	0.0542	MJD	AB	days	42.689	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	r	58925.452	17.7219	0	0.0773	MJD	AB	days	42.692	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	i	58925.455	17.8135	0	0.0262	MJD	AB	days	42.695	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	i	58925.457	17.8521	0	0.0144	MJD	AB	days	42.697	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	B	58938.548	19.1529	0	0.0273	MJD	Vega	days	55.788	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	V	58938.549	18.3358	0	0.0317	MJD	Vega	days	55.789	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	g	58938.55	18.7095	0	0.0116	MJD	AB	days	55.79	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	r	58938.552	18.0881	0	0.0123	MJD	AB	days	55.792	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	i	58938.553	18.2361	0	0.0183	MJD	AB	days	55.793	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	B	58942.363	19.2085	0	0.0845	MJD	Vega	days	59.603	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	V	58942.365	18.7659	0	0.1192	MJD	Vega	days	59.605	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	g	58942.366	18.9149	0	0.0359	MJD	AB	days	59.606	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	r	58942.368	18.2743	0	0.0183	MJD	AB	days	59.608	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	i	58942.369	18.4634	0	0.0303	MJD	AB	days	59.609	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	B	58950.357	19.5005	0	0.0624	MJD	Vega	days	67.597	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	V	58950.359	18.6013	0	0.0266	MJD	Vega	days	67.599	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	g	58950.36	19.0586	0	0.0238	MJD	AB	days	67.6	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	r	58950.362	18.4015	0	0.0226	MJD	AB	days	67.602	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	i	58950.363	18.5987	0	0.0324	MJD	AB	days	67.603	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	B	58955.426	19.5326	0	0.0355	MJD	Vega	days	72.666	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	V	58955.428	18.7903	0	0.0354	MJD	Vega	days	72.668	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	g	58955.429	18.941	0	0.0165	MJD	AB	days	72.669	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	r	58955.431	18.4878	0	0.0126	MJD	AB	days	72.671	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	i	58955.432	18.6769	0	0.0187	MJD	AB	days	72.672	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
LCO	B	58959.307	19.5326	0	0.0451	MJD	Vega	days	76.547	NaN	https://ui.adsabs.harvard.edu/abs/2021ApJ...908..232R/abstract
