date	obs_wavelength	flux	dflux	redshift	instrument	date_unit	wavelength_unit	flux_unit	time	time_unit	time_frame	dtime	rest_wavelength
2018-08-21.078	5725.492000000102	2.284308e-17	1.322940e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5125.776186213162
2018-08-21.078	5735.494000000103	2.330474e-17	1.526444e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5134.73052820063
2018-08-21.078	5745.496000000103	2.275555e-17	2.001015e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5143.684870188095
2018-08-21.078	5755.498000000103	2.608240e-17	1.831580e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5152.6392121755625
2018-08-21.078	5765.500000000104	2.207686e-17	1.676973e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5161.59355416303
2018-08-21.078	5775.502000000104	2.264557e-17	1.547651e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5170.547896150496
2018-08-21.078	5785.504000000104	2.114956e-17	1.413522e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5179.502238137962
2018-08-21.078	5795.506000000105	2.388222e-17	1.328615e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5188.456580125429
2018-08-21.078	5805.508000000104	2.786338e-17	1.245147e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5197.410922112896
2018-08-21.078	5815.510000000106	2.858074e-17	1.171585e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5206.365264100364
2018-08-21.078	5825.512000000105	2.855544e-17	1.124230e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5215.319606087829
2018-08-21.078	5835.5140000001065	3.125254e-17	1.093273e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5224.273948075297
2018-08-21.078	5845.516000000106	3.061726e-17	1.073523e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5233.228290062762
2018-08-21.078	5855.518000000107	3.291517e-17	1.068208e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5242.1826320502305
2018-08-21.078	5865.520000000108	3.440942e-17	1.088544e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5251.136974037698
2018-08-21.078	5875.522000000108	3.178749e-17	1.091040e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5260.091316025164
2018-08-21.078	5885.524000000109	3.087920e-17	1.125917e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5269.045658012631
2018-08-21.078	5895.526000000109	2.259263e-17	1.163287e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5278.000000000097
2018-08-21.078	5905.5280000001085	3.569585e-17	1.169895e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5286.954341987564
2018-08-21.078	5915.53000000011	3.520722e-17	1.159542e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5295.908683975032
2018-08-21.078	5925.53200000011	3.412765e-17	1.089611e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5304.863025962498
2018-08-21.078	5935.534000000112	3.521680e-17	1.097492e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5313.817367949966
2018-08-21.078	5945.536000000111	3.608138e-17	1.294427e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5322.771709937431
2018-08-21.078	5955.538000000112	3.201460e-17	1.451275e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5331.726051924899
2018-08-21.078	5965.540000000112	3.609319e-17	1.324838e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5340.680393912365
2018-08-21.078	5975.542000000112	3.849955e-17	1.240763e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5349.634735899832
2018-08-21.078	5985.544000000113	3.540195e-17	1.134180e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5358.589077887299
2018-08-21.078	5995.546000000113	3.647750e-17	1.079763e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5367.543419874765
2018-08-21.078	6005.5480000001135	3.818577e-17	1.041234e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5376.497761862232
2018-08-21.078	6015.550000000114	3.605505e-17	9.998513e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5385.452103849699
2018-08-21.078	6025.552000000113	3.745173e-17	9.575466e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5394.406445837165
2018-08-21.078	6035.554000000115	3.923571e-17	9.482036e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5403.360787824633
2018-08-21.078	6045.556000000115	3.794361e-17	9.189656e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5412.315129812099
2018-08-21.078	6055.558000000116	3.884397e-17	8.961976e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5421.269471799567
2018-08-21.078	6065.560000000116	3.961161e-17	8.804897e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5430.223813787033
2018-08-21.078	6075.562000000116	3.939953e-17	8.711417e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5439.1781557745
2018-08-21.078	6085.564000000117	3.799636e-17	8.669819e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5448.132497761967
2018-08-21.078	6095.566000000117	4.004213e-17	8.751433e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5457.086839749433
2018-08-21.078	6105.5680000001175	3.734392e-17	8.803868e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5466.0411817369
2018-08-21.078	6115.570000000118	3.944298e-17	9.065712e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5474.995523724367
2018-08-21.078	6125.572000000118	3.960042e-17	9.274496e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5483.949865711834
2018-08-21.078	6135.574000000119	3.827016e-17	9.243297e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5492.904207699301
2018-08-21.078	6145.576000000119	3.763538e-17	8.711842e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5501.858549686767
2018-08-21.078	6155.57800000012	3.882078e-17	8.646404e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5510.812891674234
2018-08-21.078	6165.58000000012	3.906744e-17	8.712010e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5519.767233661701
2018-08-21.078	6175.58200000012	3.538092e-17	1.189257e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5528.721575649168
2018-08-21.078	6185.584000000121	3.707702e-17	1.096821e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5537.675917636635
2018-08-21.078	6195.586000000121	3.392398e-17	1.009291e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5546.630259624101
2018-08-21.078	6205.588000000122	3.447945e-17	9.622106e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5555.584601611568
2018-08-21.078	6215.590000000122	3.573754e-17	9.015208e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5564.538943599035
2018-08-21.078	6225.5920000001215	3.269910e-17	8.558866e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5573.493285586501
2018-08-21.078	6235.594000000123	3.410526e-17	8.370031e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5582.447627573969
2018-08-21.078	6245.596000000123	3.368886e-17	7.932810e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5591.401969561435
2018-08-21.078	6255.598000000124	3.153715e-17	7.740935e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5600.356311548902
2018-08-21.078	6265.600000000124	3.215783e-17	7.498769e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5609.310653536369
2018-08-21.078	6275.6020000001245	3.265476e-17	7.448638e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5618.264995523836
2018-08-21.078	6285.604000000125	3.097564e-17	7.484175e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5627.219337511303
2018-08-21.078	6295.606000000124	3.191446e-17	7.416935e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5636.173679498768
2018-08-21.078	6305.608000000126	3.094175e-17	8.006481e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5645.128021486236
2018-08-21.078	6315.610000000126	2.860134e-17	7.204462e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5654.082363473703
2018-08-21.078	6325.612000000127	2.857220e-17	7.399478e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5663.036705461171
2018-08-21.078	6335.614000000127	3.016888e-17	7.664610e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5671.991047448637
2018-08-21.078	6345.616000000127	2.917334e-17	7.726025e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5680.945389436103
2018-08-21.078	6355.618000000128	2.706552e-17	8.155948e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5689.89973142357
2018-08-21.078	6365.620000000128	2.661622e-17	8.448399e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5698.854073411037
2018-08-21.078	6375.6220000001285	2.939171e-17	7.941314e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5707.808415398504
2018-08-21.078	6385.624000000129	2.962507e-17	7.406750e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5716.762757385971
2018-08-21.078	6395.626000000128	2.788924e-17	7.259057e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5725.717099373436
2018-08-21.078	6405.62800000013	2.869802e-17	7.811059e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5734.671441360904
2018-08-21.078	6415.630000000129	2.680184e-17	9.208123e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5743.62578334837
2018-08-21.078	6425.632000000131	2.625551e-17	8.928031e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5752.580125335838
2018-08-21.078	6435.63400000013	2.806123e-17	8.285450e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5761.534467323304
2018-08-21.078	6445.636000000131	2.672640e-17	7.734229e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5770.488809310771
2018-08-21.078	6455.638000000132	2.862883e-17	7.334913e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5779.443151298238
2018-08-21.078	6465.640000000132	2.745578e-17	7.133940e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5788.3974932857045
2018-08-21.078	6475.642000000133	2.916541e-17	6.874585e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5797.351835273172
2018-08-21.078	6485.644000000133	2.686516e-17	6.442807e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5806.306177260638
2018-08-21.078	6495.6460000001325	2.741089e-17	6.360074e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5815.260519248104
2018-08-21.078	6505.648000000134	2.770030e-17	6.216715e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5824.214861235572
2018-08-21.078	6515.650000000134	2.858359e-17	6.013468e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5833.1692032230385
2018-08-21.078	6525.652000000136	2.824132e-17	5.998314e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5842.123545210507
2018-08-21.078	6535.654000000135	2.899487e-17	6.110445e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5851.077887197972
2018-08-21.078	6545.656000000136	2.763656e-17	5.990660e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5860.03222918544
2018-08-21.078	6555.658000000136	2.819836e-17	6.060448e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5868.986571172906
2018-08-21.078	6565.660000000136	2.829107e-17	6.114585e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5877.9409131603725
2018-08-21.078	6575.662000000137	2.807980e-17	6.111818e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5886.89525514784
2018-08-21.078	6585.664000000137	2.766559e-17	6.176340e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5895.849597135306
2018-08-21.078	6595.6660000001375	2.691301e-17	6.094206e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5904.803939122773
2018-08-21.078	6605.668000000138	2.719844e-17	6.318867e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5913.75828111024
2018-08-21.078	6615.670000000137	2.628695e-17	6.373163e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5922.712623097706
2018-08-21.078	6625.672000000139	2.539742e-17	6.575453e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5931.666965085174
2018-08-21.078	6635.674000000139	2.764811e-17	6.281004e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5940.62130707264
2018-08-21.078	6645.67600000014	2.625449e-17	5.867529e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5949.575649060108
2018-08-21.078	6655.67800000014	2.657755e-17	5.878117e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5958.529991047574
2018-08-21.078	6665.68000000014	2.637801e-17	5.938106e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5967.48433303504
2018-08-21.078	6675.682000000141	2.657657e-17	7.354101e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5976.438675022508
2018-08-21.078	6685.684000000141	2.430263e-17	7.387162e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5985.393017009974
2018-08-21.078	6695.686000000142	2.485335e-17	6.931966e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	5994.347358997441
2018-08-21.078	6705.688000000142	2.383668e-17	6.547943e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	6003.301700984908
2018-08-21.078	6715.690000000142	2.424652e-17	6.342567e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	6012.256042972374
2018-08-21.078	6725.692000000143	2.341355e-17	5.956193e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	6021.210384959842
2018-08-21.078	6735.694000000143	2.486234e-17	5.820266e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	6030.164726947308
2018-08-21.078	6745.696000000144	2.574960e-17	5.590717e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	6039.119068934775
2018-08-21.078	6755.698000000144	2.455774e-17	5.405065e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	6048.073410922242
2018-08-21.078	6765.700000000144	2.511182e-17	5.283394e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	6057.027752909708
2018-08-21.078	6775.702000000145	2.407454e-17	5.158086e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	6065.982094897176
2018-08-21.078	6785.704000000145	2.429533e-17	5.096352e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	6074.936436884642
2018-08-21.078	6795.706000000146	2.431686e-17	5.011678e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	6083.890778872109
2018-08-21.078	6805.708000000145	2.375573e-17	4.949124e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	6092.845120859575
2018-08-21.078	6815.710000000146	2.512968e-17	4.946122e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	6101.7994628470415
2018-08-21.078	6825.712000000146	2.427972e-17	5.080544e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	6110.753804834509
2018-08-21.078	6835.714000000147	2.572511e-17	5.483323e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	6119.708146821976
2018-08-21.078	6845.716000000148	2.377757e-17	5.015711e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	6128.662488809443
2018-08-21.078	6855.718000000148	2.451154e-17	5.083002e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	6137.61683079691
2018-08-21.078	6865.7200000001485	2.340239e-17	6.157354e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	6146.571172784376
2018-08-21.078	6875.722000000149	2.209638e-17	6.415940e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	6155.5255147718435
2018-08-21.078	6885.724000000148	2.265101e-17	5.845766e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	6164.479856759309
2018-08-21.078	6895.72600000015	2.134372e-17	6.307173e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	6173.434198746777
2018-08-21.078	6905.72800000015	2.168321e-17	6.298574e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	6182.388540734244
2018-08-21.078	6915.730000000151	2.264190e-17	5.756365e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	6191.342882721711
2018-08-21.078	6925.732000000151	2.187864e-17	5.401883e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	6200.2972247091775
2018-08-21.078	6935.734000000151	2.302686e-17	5.033694e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	6209.251566696644
2018-08-21.078	6945.736000000152	2.178935e-17	5.214464e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	6218.205908684111
2018-08-21.078	6955.738000000152	2.245882e-17	5.837201e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	6227.160250671578
2018-08-21.078	6965.740000000153	2.067882e-17	6.195023e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	6236.114592659044
2018-08-21.078	6975.742000000153	2.071652e-17	6.143462e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	6245.0689346465115
2018-08-21.078	6985.7440000001525	2.093286e-17	5.508648e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	6254.023276633977
2018-08-21.078	6995.746000000154	2.174866e-17	5.263111e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	6262.977618621445
2018-08-21.078	7005.748000000153	2.159875e-17	5.042396e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	6271.931960608911
2018-08-21.078	7015.750000000155	2.152049e-17	4.883090e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	6280.886302596378
2018-08-21.078	7025.752000000155	2.218623e-17	4.626340e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	6289.8406445838455
