date	obs_wavelength	flux	dflux	redshift	instrument	date_unit	wavelength_unit	flux_unit	time	time_unit	time_frame	dtime	rest_wavelength	reference
2018-08-21.078	10986.544000000316	1.0095982780253421e-17	6.9440213698116845e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	9835.760071620694	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	10996.546000000317	9.958779664205437e-18	6.227966579901558e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	9844.714413608162	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11006.548000000315	9.907796722106541e-18	6.682905048160692e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	9853.668755595629	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11016.550000000316	9.856813780007645e-18	7.137843516419816e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	9862.623097583091	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11026.552000000318	9.831530162012601e-18	7.441052275724916e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	9871.577439570565	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11036.554000000318	9.952829149962085e-18	6.878832199321727e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	9880.53178155803	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11046.55600000032	1.0074128137911569e-17	6.3166121229185335e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	9889.486123545496	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11056.55800000032	1.0159441996386704e-17	5.934443174208797e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	9898.440465532964	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11066.56000000032	1.0040471782115832e-17	6.574406928785411e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	9907.39480752043	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11076.56200000032	9.921501567844964e-18	7.214370683362035e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	9916.349149507896	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11086.56400000032	9.869490073785669e-18	7.69853678498427e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	9925.303491495362	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11096.56600000032	1.0198793701156324e-17	7.295469666391373e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	9934.25783348283	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11106.56800000032	1.0528097328526982e-17	6.89240254779848e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	9943.212175470297	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11116.57000000032	1.0800397089408529e-17	6.642106984878584e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	9952.16651745776	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11126.572000000322	1.0749598935111376e-17	7.257720599294643e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	9961.120859445233	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11136.574000000322	1.0698800780814229e-17	7.873334213710691e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	9970.075201432695	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11146.576000000325	1.0626285878955954e-17	8.513591401954043e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	9979.029543420163	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11156.578000000323	1.0430293266731166e-17	9.293967733861865e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	9987.98388540763	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11166.580000000324	1.023430065450638e-17	1.0074344065769693e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	9996.938227395098	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11176.582000000324	1.0032488313873324e-17	1.0731620437867925e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10005.892569382564	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11186.584000000325	9.797481677836989e-18	1.0686765001848005e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10014.84691137003	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11196.586000000323	9.56247504180064e-18	1.0641909565828093e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10023.801253357497	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11206.588000000324	9.337547046227582e-18	1.058799791733511e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10032.755595344965	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11216.590000000324	9.440817463224813e-18	1.0239181954278586e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10041.709937332427	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11226.592000000326	9.544087880222044e-18	9.890365991222062e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10050.6642793199	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11236.594000000328	9.647358297219276e-18	9.541550028165538e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10059.618621307369	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11246.596000000323	9.658047413194932e-18	9.275455185772406e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10068.572963294828	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11256.598000000327	9.510777199040585e-18	9.150496541114813e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10077.527305282298	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11266.600000000328	9.363506984886233e-18	9.025537896457208e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10086.481647269766	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11276.602000000328	9.216236770731884e-18	8.900579251799606e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10095.435989257232	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11286.604000000329	8.893103826861407e-18	8.835196732797284e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10104.390331244698	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11296.606000000327	8.533755119513067e-18	8.782082844443088e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10113.344673232164	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11306.608000000328	8.174406412164727e-18	8.728968956088894e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10122.29901521963	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11316.610000000328	8.083502323498669e-18	9.448730169297329e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10131.253357207095	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11326.61200000033	8.137227935523303e-18	1.058489270639516e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10140.207699194569	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11336.61400000033	8.190953547547939e-18	1.1721055243492992e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10149.162041182031	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11346.616000000333	8.235443884285684e-18	1.1415611790564825e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10158.1163831695	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11356.618000000331	8.271727800046401e-18	9.829164223557942e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10167.070725156966	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11366.620000000332	8.308011715807119e-18	8.242716656551064e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10176.025067144434	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11376.622000000332	8.344295631567837e-18	6.656269089544179e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10184.9794091319	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11386.624000000333	8.27494419489368e-18	6.035040029796441e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10193.933751119366	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11396.626000000331	8.157969509696624e-18	5.848957346622227e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10202.888093106832	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11406.628000000332	8.040994824499569e-18	5.662874663448015e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10211.8424350943	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11416.630000000332	8.131685452227693e-18	6.801223406277532e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10220.796777081763	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11426.632000000334	8.379108742426461e-18	8.939169341018157e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10229.751119069237	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11436.634000000337	8.62653203262523e-18	1.1077115275758781e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10238.705461056705	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11446.636000000335	8.449741789623637e-18	1.1222593297235833e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10247.659803044167	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11456.638000000336	7.95225922328807e-18	9.86182714151191e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10256.614145031634	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11466.640000000336	7.454776656952503e-18	8.501060985787998e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10265.568487019102	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11476.642000000336	7.129419362666748e-18	7.496006478436917e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10274.522829006568	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11486.644000000337	7.153316860191573e-18	7.212716975245727e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10283.477170994034	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11496.646000000335	7.177214357716396e-18	6.929427472054539e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10292.4315129815	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11506.648000000336	7.235029975092325e-18	7.048385827170252e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10301.385854968968	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11516.650000000336	7.384668404681049e-18	8.25630576737545e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10310.340196956431	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11526.652000000338	7.534306834269773e-18	9.464225707580653e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10319.294538943905	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11536.65400000034	7.657718898539755e-18	1.0347530211466389e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10328.24888093137	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11546.65600000034	7.631777605331579e-18	9.382221508210505e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10337.203222918835	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11556.65800000034	7.605836312123401e-18	8.416912804954618e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10346.157564906302	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11566.66000000034	7.482817234423155e-18	7.719852572708137e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10355.11190689377	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11576.66200000034	6.809561274368633e-18	8.543224673737397e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10364.066248881236	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11586.66400000034	6.136305314314109e-18	9.36659677476666e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10373.020590868702	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11596.66600000034	5.641041670498398e-18	9.862568326416865e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10381.974932856168	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11606.66800000034	6.15781187796851e-18	8.496996380556633e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10390.929274843636	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11616.670000000342	6.674582085438621e-18	7.131424434696391e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10399.883616831105	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11626.672000000342	7.128262977960621e-18	6.035614996215711e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10408.837958818567	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11636.674000000345	7.224913792642483e-18	6.466424274189439e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10417.79230080604	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11646.676000000343	7.321564607324347e-18	6.8972335521631685e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10426.746642793503	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11656.678000000344	7.425224474098486e-18	7.2432638083221305e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10435.70098478097	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11666.680000000344	7.568674046464478e-18	7.108011820610995e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10444.655326768438	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11676.682000000344	7.712123618830473e-18	6.972759832899863e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10453.609668755904	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11686.684000000345	7.850769149220594e-18	6.869791159143146e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10462.56401074337	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11696.686000000343	7.962270564783668e-18	6.949231795167183e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10471.518352730836	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11706.688000000344	8.073771980346736e-18	7.028672431191222e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10480.472694718304	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11716.690000000346	8.170206905136334e-18	6.99948419253714e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10489.42703670577	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11726.692000000348	8.181244960245142e-18	6.3545874923752185e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10498.38137869324	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11736.694000000343	8.192283015353952e-18	5.709690792213297e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10507.3357206807	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11746.696000000347	8.144530016174785e-18	5.183308946581446e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10516.290062668171	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11756.698000000348	7.762501142906525e-18	5.3307822830071815e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10525.244404655636	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11766.700000000348	7.380472269638264e-18	5.478255619432914e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10534.198746643106	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11776.702000000349	7.084545437890723e-18	5.550434185320711e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10543.153088630572	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11786.704000000347	7.275880492113047e-18	5.196510521249731e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10552.107430618036	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11796.706000000348	7.467215546335368e-18	4.842586857178752e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10561.061772605504	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11806.708000000348	7.650208787091099e-18	4.527163407754382e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10570.01611459297	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11816.71000000035	7.785846365830554e-18	4.430301924461292e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10578.97045658044	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11826.71200000035	7.921483944570008e-18	4.3334404411681976e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10587.924798567905	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11836.714000000353	8.056680762601436e-18	4.2714417998994723e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10596.879140555377	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11846.716000000351	8.189387165409585e-18	4.406427488046639e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10605.83348254284	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11856.718000000352	8.322093568217735e-18	4.5414131761938055e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10614.787824530304	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11866.720000000352	8.433074923649806e-18	4.635958968351345e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10623.742166517774	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11876.722000000353	8.420918710588168e-18	4.501291430102772e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10632.69650850524	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11886.724000000351	8.408762497526531e-18	4.3666238918542e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10641.650850492704	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11896.726000000352	8.449540635754055e-18	4.238862075157101e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10650.605192480172	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11906.728000000352	8.790115522938704e-18	4.150211210420586e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10659.55953446764	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11916.730000000354	9.130690410123354e-18	4.0615603456840704e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10668.513876455108	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	11926.732000000356	9.380435033694545e-18	3.993985282114663e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	10677.468218442576	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
