date	time	instrument	band	integration	mag	mag_limit	dmag	date_unit	time_unit	integration_unit	mag_type	mag_unit	extinction_corrected	dtime	time_frame	reference	extinction	flux_density	flux_density_limit	flux_density_unit
NaN	0.012673611111111111	UVOT	UVW1	19.5	18.9	0	0.26	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.0146875	UVOT	UVW1	19.5	19.12	0	0.29	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.016712962962962964	UVOT	UVW1	19.5	18.74	0	0.24	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.018726851851851852	UVOT	UVW1	19.5	19.47	0	0.36	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.020752314814814814	UVOT	UVW1	19.5	18.78	0	0.25	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.022754629629629628	UVOT	UVW1	19.5	19.38	0	0.34	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.06896990740740741	UVOT	UVW1	197.0	19.64	0	0.13	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.08560185185185185	UVOT	UVW1	197.0	18.87	0	0.08	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.2874537037037037	UVOT	UVW1	642.0	19.74	0	0.07	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.4127662037037037	UVOT	UVW1	886.0	20.36	0	0.09	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.5976157407407408	UVOT	UVW1	374.0	21.12	0	0.3	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.8018981481481482	UVOT	UVW1	886.0	21.15	0	0.17	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.9470949074074074	UVOT	UVW1	886.0	20.84	0	0.12	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	1.0681712962962964	UVOT	UVW1	886.0	20.76	0	0.14	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	1.1458449074074073	UVOT	UVW1	886.0	20.6	0	0.1	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	2.569965277777778	UVOT	UVW1	2944.0	21.94	0	0.19	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	3.6506712962962964	UVOT	UVW1	944.0	22.08	0	0.33	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	4.0279745370370375	UVOT	UVW1	782.0	22.71	0	0.52	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	5.259768518518518	UVOT	UVW1	1680.0	22.99	0	0.42	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.009722222222222222	UVOT	U	19.5	19.0	0	0.26	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.0713425925925926	UVOT	U	197.0	19.12	0	0.09	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.08797453703703703	UVOT	U	197.0	18.1	0	0.05	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.3353703703703704	UVOT	U	295.0	19.6	0	0.11	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.3388888888888889	UVOT	U	295.0	19.66	0	0.11	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.34239583333333334	UVOT	U	295.0	19.56	0	0.1	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.4197800925925926	UVOT	U	295.0	19.99	0	0.13	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.42324074074074075	UVOT	U	285.0	19.67	0	0.11	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.6203472222222223	UVOT	U	295.0	20.83	0	0.24	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.6237847222222223	UVOT	U	282.0	20.69	0	0.22	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.8089236111111111	UVOT	U	295.0	21.03	0	0.28	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.812337962962963	UVOT	U	279.0	20.84	0	0.25	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.9541087962962963	UVOT	U	295.0	20.4	0	0.17	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.9576157407407407	UVOT	U	295.0	20.38	0	0.17	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	1.0751967592592593	UVOT	U	295.0	20.19	0	0.15	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	1.0787037037037037	UVOT	U	295.0	20.15	0	0.14	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	1.0822222222222222	UVOT	U	295.0	20.28	0	0.16	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	1.1528587962962964	UVOT	U	295.0	20.31	0	0.16	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	1.1563773148148149	UVOT	U	295.0	20.28	0	0.16	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	1.1591666666666667	UVOT	U	172.0	20.01	0	0.17	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	2.570972222222222	UVOT	U	1341.0	20.95	0	0.18	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	4.0816435185185185	UVOT	U	1148.0	21.88	0	0.48	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	5.22974537037037	UVOT	U	920.0	21.64	0	0.34	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.00800925925925926	UVOT	B	19.5	17.92	0	0.2	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.01324074074074074	UVOT	B	19.5	18.12	0	0.23	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.015266203703703704	UVOT	B	19.5	18.16	0	0.23	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.017291666666666667	UVOT	B	19.5	18.32	0	0.26	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.01931712962962963	UVOT	B	19.5	18.26	0	0.25	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.021319444444444443	UVOT	B	19.5	18.79	0	0.37	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.023333333333333334	UVOT	B	19.5	17.82	0	0.19	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.07371527777777778	UVOT	B	197.0	18.88	0	0.12	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.0899537037037037	UVOT	B	128.0	17.77	0	0.07	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.1968287037037037	UVOT	B	295.0	18.43	0	0.11	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.20034722222222223	UVOT	B	295.0	18.41	0	0.09	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.20385416666666667	UVOT	B	295.0	18.44	0	0.08	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.3459375	UVOT	B	295.0	19.47	0	0.16	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.3494675925925926	UVOT	B	295.0	19.32	0	0.14	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.3529861111111111	UVOT	B	295.0	19.36	0	0.14	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.5504861111111111	UVOT	B	295.0	19.86	0	0.21	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.5539930555555556	UVOT	B	295.0	20.04	0	0.25	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.7315856481481482	UVOT	B	295.0	20.2	0	0.47	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.7351041666666667	UVOT	B	295.0	20.2	0	0.36	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.7386111111111111	UVOT	B	295.0	20.32	0	0.32	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	1.0857523148148147	UVOT	B	295.0	19.57	0	0.17	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	1.0892708333333334	UVOT	B	295.0	20.12	0	0.26	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	1.0921875	UVOT	B	195.0	20.31	0	0.38	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	2.5386689814814813	UVOT	B	1245.0	20.77	0	0.31	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.006875	UVOT	V	19.5	17.21	0	0.24	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.00886574074074074	UVOT	V	19.5	17.35	0	0.25	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.012106481481481482	UVOT	V	19.5	17.76	0	0.33	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.014108796296296296	UVOT	V	19.5	17.81	0	0.32	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.016134259259259258	UVOT	V	19.5	17.29	0	0.24	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.018159722222222223	UVOT	V	19.5	18.22	0	0.46	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.02017361111111111	UVOT	V	19.5	17.88	0	0.35	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.022175925925925925	UVOT	V	19.5	17.66	0	0.31	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.06422453703703704	UVOT	V	197.0	18.04	0	0.16	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.08084490740740741	UVOT	V	197.0	17.76	0	0.11	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.15052083333333333	UVOT	V	295.0	18.12	0	0.11	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.1540277777777778	UVOT	V	295.0	18.14	0	0.11	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.1566898148148148	UVOT	V	148.0	18.46	0	0.2	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.26436342592592593	UVOT	V	295.0	18.77	0	0.26	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.26787037037037037	UVOT	V	295.0	18.75	0	0.2	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.2713888888888889	UVOT	V	295.0	18.75	0	0.18	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.6901388888888889	UVOT	V	295.0	19.68	0	0.37	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.8763773148148148	UVOT	V	295.0	19.43	0	0.3	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.8798958333333333	UVOT	V	295.0	19.66	0	0.37	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	1.0102777777777778	UVOT	V	295.0	19.99	0	0.48	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	1.0137847222222223	UVOT	V	295.0	19.13	0	0.23	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	1.0173032407407407	UVOT	V	295.0	19.8	0	0.4	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	1.2757060185185185	UVOT	V	295.0	19.52	0	0.33	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	1.279224537037037	UVOT	V	295.0	20.02	0	0.49	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	1.2827314814814814	UVOT	V	295.0	19.7	0	0.38	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	1.4931828703703705	UVOT	V	206.0	19.25	0	0.31	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	2.5434259259259258	UVOT	V	760.0	20.65	0	0.57	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.005810185185185186	UVOT	White	147.0	18.74	0	0.04	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.00829861111111111	UVOT	White	19.5	18.12	0	0.08	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.010775462962962962	UVOT	White	147.0	18.53	0	0.04	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.013530092592592592	UVOT	White	19.5	18.72	0	0.11	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.015543981481481482	UVOT	White	19.5	18.68	0	0.11	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.01758101851851852	UVOT	White	19.5	18.65	0	0.1	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.019594907407407408	UVOT	White	19.5	18.8	0	0.11	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.021597222222222223	UVOT	White	19.5	18.83	0	0.12	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.02361111111111111	UVOT	White	19.5	18.22	0	0.08	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.007604166666666667	UVOT	White	197.0	18.97	0	0.04	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.1294560185185185	UVOT	White	295.0	18.58	0	0.04	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.13297453703703704	UVOT	White	295.0	18.65	0	0.04	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.13648148148148148	UVOT	White	295.0	18.7	0	0.03	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.20738425925925927	UVOT	White	295.0	18.83	0	0.04	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.21089814814814814	UVOT	White	295.0	18.87	0	0.04	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.2144097222222222	UVOT	White	295.0	18.881	0	0.04	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.3564236111111111	UVOT	White	281.0	19.71	0	0.06	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.5572106481481481	UVOT	White	237.0	20.48	0	0.1	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.7415162037037037	UVOT	White	190.0	20.74	0	0.14	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.7585532407407407	UVOT	White	98.0	20.37	0	0.14	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	1.4144212962962963	UVOT	White	295.0	20.34	0	0.08	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	1.4179282407407408	UVOT	White	295.0	20.32	0	0.08	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	1.4214467592592592	UVOT	White	295.0	20.17	0	0.07	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	1.8721990740740742	UVOT	White	4434.0	20.68	0	0.04	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	3.149490740740741	UVOT	White	511.0	21.34	0	0.17	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	4.090300925925926	UVOT	White	1148.0	22.12	0	0.19	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	5.233877314814815	UVOT	White	920.0	22.55	0	0.33	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	5.992847222222222	UVOT	White	10264.0	22.31	0	0.08	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
