col1	col2	col3	col4	col5	col6	col7
167.161	0.557	-0.596	2.246247068e-09	4.36607275e-10	-3.74527101e-10	4
168.401	0.750	-0.683	1.780927122e-09	3.59036808e-10	-3.05383351e-10	4
169.883	0.602	-0.733	1.940712423e-09	3.77513513e-10	-3.2370637e-10	4
171.202	0.635	-0.717	1.944002918e-09	3.7416561e-10	-3.19254858e-10	4
172.508	0.720	-0.671	1.941847128e-09	3.83244446e-10	-3.22728042e-10	4
174.147	0.861	-0.919	1.531459163e-09	3.1058027e-10	-2.608167731e-10	4
176.024	1.013	-1.017	1.32203747e-09	2.675750402e-10	-2.271744293e-10	4
177.789	0.750	-0.752	1.814549971e-09	3.47044217e-10	-3.00477957e-10	4
179.289	0.607	-0.750	2.00718401e-09	3.85128744e-10	-3.32842315e-10	4
180.668	0.772	-0.772	1.737822983e-09	3.41431987e-10	-2.944957444e-10	4
182.255	0.712	-0.815	1.811759105e-09	3.41193983e-10	-2.946894665e-10	4
183.834	0.930	-0.867	1.497367781e-09	2.8045303e-10	-2.430049843e-10	4
185.665	0.894	-0.901	1.474734378e-09	2.909636873e-10	-2.476029465e-10	4
187.407	0.844	-0.848	1.541138092e-09	3.06918417e-10	-2.627648777e-10	4
189.098	0.861	-0.847	1.573323947e-09	3.19286851e-10	-2.656425434e-10	4
190.755	0.707	-0.796	1.760961098e-09	3.67700931e-10	-3.05707467e-10	4
192.256	1.062	-0.794	1.383755854e-09	3.03621643e-10	-2.54017842e-10	4
193.972	0.753	-0.654	1.756803802e-09	3.91585649e-10	-3.32029932e-10	4
195.892	0.972	-1.167	1.134785431e-09	2.503702513e-10	-2.110647578e-10	4
197.768	0.862	-0.904	1.394299192e-09	3.04185258e-10	-2.544872122e-10	4
199.823	1.197	-1.192	1.030918512e-09	2.23335658e-10	-1.854155511e-10	4
202.415	1.423	-1.395	8.48175692e-10	1.879737353e-10	-1.582235941e-10	4
204.804	1.202	-0.967	1.006375396e-09	2.253353401e-10	-1.937168675e-10	4
207.018	0.791	-1.012	1.151264816e-09	2.604308239e-10	-2.386892183e-10	4
208.728	1.086	-0.919	1.034802821e-09	2.331964687e-10	-2.171974272e-10	4
210.922	1.226	-1.108	9.30241325e-10	2.034690814e-10	-1.894257989e-10	4
213.120	0.760	-0.971	1.254333405e-09	2.721201392e-10	-2.580519799e-10	4
214.660	0.868	-0.781	1.275875159e-09	2.81568898e-10	-2.685694245e-10	4
216.590	1.494	-1.061	8.4527001e-10	1.836224481e-10	-1.739213333e-10	4
219.096	1.045	-1.013	1.049101001e-09	2.276691248e-10	-2.160838316e-10	4
221.416	1.240	-1.274	8.59021917e-10	1.849497988e-10	-1.776380229e-10	4
224.296	1.416	-1.640	6.85588761e-10	1.520882636e-10	-1.436923735e-10	4
226.854	0.996	-1.142	9.97025965e-10	2.205156096e-10	-2.041918541e-10	4
229.348	1.481	-1.497	7.05172663e-10	1.570377003e-10	-1.47000958e-10	4
232.490	1.376	-1.661	7.02101036e-10	1.527561997e-10	-1.46369769e-10	4
235.300	1.439	-1.434	7.41908401e-10	1.612147303e-10	-1.547604266e-10	4
238.357	1.576	-1.618	6.45762858e-10	1.444274052e-10	-1.371383533e-10	4
241.913	1.804	-1.980	5.70319178e-10	1.231659039e-10	-1.175018572e-10	4
245.253	1.510	-1.536	7.08568107e-10	1.479387715e-10	-1.448524337e-10	4
249.604	2.389	-2.841	3.8359009e-10	8.09074266e-11	-7.94781767e-11	4
253.849	1.795	-1.856	5.65807268e-10	1.175524181e-10	-1.152380086e-10	4
257.423	1.678	-1.779	6.02932005e-10	1.226089566e-10	-1.206931739e-10	4
261.223	2.285	-2.122	4.78721724e-10	9.59144459e-11	-9.46874396e-11	4
265.358	1.889	-1.851	5.55769539e-10	1.147234595e-10	-1.128770149e-10	4
270.175	2.572	-2.927	3.86210526e-10	8.40474648e-11	-7.98062993e-11	4
274.520	1.959	-1.774	5.72945295e-10	1.257871173e-10	-1.188233774e-10	4
279.434	3.552	-2.954	2.81282456e-10	6.51929733e-11	-6.10185745e-11	4
286.484	3.485	-3.498	3.0560491e-10	6.73554011e-11	-6.42538741e-11	4
292.735	3.155	-2.766	2.935174164e-10	6.79081026e-11	-6.3272586e-11	4
299.095	4.344	-3.205	2.669342533e-10	5.98226343e-11	-5.66744035e-11	4
319.390	8.472	-9.079	2.738541598e-10	5.85881231e-11	-5.85881231e-11	7
350.730	19.757	-22.867	1.076971688e-10	2.362960821e-11	-2.362960821e-11	7
390.350	17.747	-19.863	1.165592597e-10	2.618771766e-11	-2.618771766e-11	7
443.948	39.368	-35.852	5.81750845e-11	1.315820363e-11	-1.315820363e-11	7
558.901	162.609	-75.585	1.820242034e-11	4.11707452e-12	-4.11707452e-12	7
936.312	264.093	-214.801	5.15431748e-12	9.45196408e-13	-9.45196408e-13	7
47177.496	166871.623	-31135.807	2.982491213e-14	7.93497861e-15	-7.93497861e-15	7
608239.852	219789.780	-284580.345	7.30136771e-15	3.0716569e-15	-2.550959463e-15	7
