date	time	mag	mag_limit	dmag	integration	band	instrument	date_unit	extinction_corrected	time_frame	mag_unit	mag_type	time_unit	dtime	reference	seeing	airmass
2006-Feb-22.026	3.877	17.8	0	0.04	300	R	D1.5m	yyyy-month-deciday	False	observer	Vega	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2006A%26A...454..503S/abstract	NaN	NaN
2006-Feb-22.031	3.882	17.82	0	0.06	300	R	D1.5m	yyyy-month-deciday	False	observer	Vega	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2006A%26A...454..503S/abstract	NaN	NaN
2006-Feb-22.054	3.905	17.81	0	0.08	300	R	D1.5m	yyyy-month-deciday	False	observer	Vega	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2006A%26A...454..503S/abstract	NaN	NaN
2006-Feb-22.898	4.749	17.64	0	0.03	900	R	NOT	yyyy-month-deciday	False	observer	Vega	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2006A%26A...454..503S/abstract	NaN	NaN
2006-Feb-23.016	4.867	17.62	0	0.07	200	R	D1.5m	yyyy-month-deciday	False	observer	Vega	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2006A%26A...454..503S/abstract	NaN	NaN
2006-Feb-23.019	4.87	17.64	0	0.08	200	R	D1.5m	yyyy-month-deciday	False	observer	Vega	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2006A%26A...454..503S/abstract	NaN	NaN
2006-Feb-23.023	4.874	17.63	0	0.09	200	R	D1.5m	yyyy-month-deciday	False	observer	Vega	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2006A%26A...454..503S/abstract	NaN	NaN
2006-Feb-23.036	4.887	17.61	0	0.08	300	R	D1.5m	yyyy-month-deciday	False	observer	Vega	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2006A%26A...454..503S/abstract	NaN	NaN
2006-Feb-23.041	4.892	17.64	0	0.09	300	R	D1.5m	yyyy-month-deciday	False	observer	Vega	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2006A%26A...454..503S/abstract	NaN	NaN
2006-Feb-23.879	5.73	17.51	0	0.04	250	R	NOT	yyyy-month-deciday	False	observer	Vega	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2006A%26A...454..503S/abstract	NaN	NaN
2006-Feb-24.036	5.887	17.49	0	0.1	300	R	D1.5m	yyyy-month-deciday	False	observer	Vega	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2006A%26A...454..503S/abstract	NaN	NaN
2006-Feb-24.854	6.705	17.36	0	0.04	300	R	NOT	yyyy-month-deciday	False	observer	Vega	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2006A%26A...454..503S/abstract	NaN	NaN
2006-Feb-25.036	6.887	17.38	0	0.05	300	R	D1.5m	yyyy-month-deciday	False	observer	Vega	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2006A%26A...454..503S/abstract	NaN	NaN
2006-Feb-26.036	7.887	17.29	0	0.03	300	R	D1.5m	yyyy-month-deciday	False	observer	Vega	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2006A%26A...454..503S/abstract	NaN	NaN
2006-Feb-27.037	8.888	17.25	0	0.08	300	R	D1.5m	yyyy-month-deciday	False	observer	Vega	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2006A%26A...454..503S/abstract	NaN	NaN
2006-Feb-28.035	9.886	17.21	0	0.02	300	R	D1.5m	yyyy-month-deciday	False	observer	Vega	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2006A%26A...454..503S/abstract	NaN	NaN
2006-Mar-01.023	10.874	17.26	0	0.04	200	R	D1.5m	yyyy-month-deciday	False	observer	Vega	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2006A%26A...454..503S/abstract	NaN	NaN
2006-Mar-02.022	11.873	17.21	0	0.03	200	R	D1.5m	yyyy-month-deciday	False	observer	Vega	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2006A%26A...454..503S/abstract	NaN	NaN
2006-Mar-02.849	12.7	17.22	0	0.03	300	R	NOT	yyyy-month-deciday	False	observer	Vega	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2006A%26A...454..503S/abstract	NaN	NaN
2006-Mar-03.020	12.871	17.24	0	0.09	200	R	D1.5m	yyyy-month-deciday	False	observer	Vega	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2006A%26A...454..503S/abstract	NaN	NaN
2006-Mar-04.020	13.871	17.26	0	0.08	200	R	D1.5m	yyyy-month-deciday	False	observer	Vega	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2006A%26A...454..503S/abstract	NaN	NaN
2006-Mar-05.022	14.873	17.3	0	0.18	200	R	D1.5m	yyyy-month-deciday	False	observer	Vega	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2006A%26A...454..503S/abstract	NaN	NaN
2006-Mar-06.843	16.694	17.43	0	0.07	300	R	NOT	yyyy-month-deciday	False	observer	Vega	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2006A%26A...454..503S/abstract	NaN	NaN
2006-Mar-07.016	16.867	17.34	0	0.06	300	R	D1.5m	yyyy-month-deciday	False	observer	Vega	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2006A%26A...454..503S/abstract	NaN	NaN
2006-Mar-07.020	16.871	17.35	0	0.03	200	R	D1.5m	yyyy-month-deciday	False	observer	Vega	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2006A%26A...454..503S/abstract	NaN	NaN
2006-Mar-07.867	17.718	17.43	0	0.06	300	R	NOT	yyyy-month-deciday	False	observer	Vega	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2006A%26A...454..503S/abstract	NaN	NaN
2006-Mar-08.012	17.863	17.4	0	0.02	300	R	D1.5m	yyyy-month-deciday	False	observer	Vega	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2006A%26A...454..503S/abstract	NaN	NaN
2006-Mar-08.017	17.868	17.43	0	0.05	300	R	D1.5m	yyyy-month-deciday	False	observer	Vega	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2006A%26A...454..503S/abstract	NaN	NaN
2006-Mar-08.848	18.699	17.43	0	0.03	1500	R	NOT	yyyy-month-deciday	False	observer	Vega	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2006A%26A...454..503S/abstract	NaN	NaN
2006-Mar-09.841	19.692	17.51	0	0.07	300	R	NOT	yyyy-month-deciday	False	observer	Vega	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2006A%26A...454..503S/abstract	NaN	NaN
2006-Mar-10.010	19.861	17.47	0	0.07	400	R	D1.5m	yyyy-month-deciday	False	observer	Vega	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2006A%26A...454..503S/abstract	NaN	NaN
2006-Mar-11.009	20.86	17.6	0	0.03	300	R	D1.5m	yyyy-month-deciday	False	observer	Vega	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2006A%26A...454..503S/abstract	NaN	NaN
2006-Mar-12.005	21.856	17.68	0	0.02	400	R	D1.5m	yyyy-month-deciday	False	observer	Vega	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2006A%26A...454..503S/abstract	NaN	NaN
2006-Mar-13.001	22.852	17.76	0	0.09	150	R	D1.5m	yyyy-month-deciday	False	observer	Vega	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2006A%26A...454..503S/abstract	NaN	NaN
2006-Mar-13.872	23.723	17.8	0	0.04	900	R	NOT	yyyy-month-deciday	False	observer	Vega	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2006A%26A...454..503S/abstract	NaN	NaN
2006-Mar-13.998	23.849	17.79	0	0.08	100	R	D1.5m	yyyy-month-deciday	False	observer	Vega	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2006A%26A...454..503S/abstract	NaN	NaN
2006-Mar-14.000	23.851	17.81	0	0.06	100	R	D1.5m	yyyy-month-deciday	False	observer	Vega	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2006A%26A...454..503S/abstract	NaN	NaN
2006-Mar-18.860	28.711	18.1	0	0.04	900	R	NOT	yyyy-month-deciday	False	observer	Vega	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2006A%26A...454..503S/abstract	NaN	NaN
2006-Mar-20.866	30.717	18.12	0	0.04	900	R	NOT	yyyy-month-deciday	False	observer	Vega	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2006A%26A...454..503S/abstract	NaN	NaN
2006-Mar-27.889	37.74	18.43	0	0.04	1800	R	NOT	yyyy-month-deciday	False	observer	Vega	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2006A%26A...454..503S/abstract	NaN	NaN
2006-Mar-28.874	38.725	18.58	0	0.03	1800	R	NOT	yyyy-month-deciday	False	observer	Vega	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2006A%26A...454..503S/abstract	NaN	NaN
2006-Mar-29.874	39.725	18.6	0	0.03	2100	R	NOT	yyyy-month-deciday	False	observer	Vega	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2006A%26A...454..503S/abstract	NaN	NaN
2006-Mar-31.884	41.735	18.63	0	0.08	1800	R	NOT	yyyy-month-deciday	False	observer	Vega	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2006A%26A...454..503S/abstract	NaN	NaN
2006-Apr-07.858	48.709	18.89	0	0.05	1800	R	NOT	yyyy-month-deciday	False	observer	Vega	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2006A%26A...454..503S/abstract	NaN	NaN
53784.1506	0.00163	16.878	0	NaN	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1519	0.00293	18.926	0	NaN	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1543	0.00533	19.31	0	0.242	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1559	0.00693	17.868	0	NaN	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1562	0.00723	17.692	0	NaN	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1565	0.00753	17.42	0	NaN	NaN	UVM2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1567	0.00773	17.855	0	NaN	NaN	UVW1	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.157	0.00803	17.91	0	0.289	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1573	0.00833	18.733	0	NaN	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1578	0.00883	17.897	0	NaN	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1581	0.00913	17.72	0	NaN	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1584	0.00943	17.448	0	NaN	NaN	UVM2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1597	0.01073	19.326	0	0.241	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1621	0.01313	18.616	0	0.268	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1634	0.01443	17.421	0	NaN	NaN	UVM2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1637	0.01473	17.883	0	NaN	NaN	UVW1	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.164	0.01503	17.533	0	0.225	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1643	0.01533	18.801	0	NaN	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1648	0.01583	17.397	0	0.298	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1651	0.01613	17.349	0	NaN	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1654	0.01643	17.005	0	0.298	NaN	UVM2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1657	0.01673	17.486	0	0.292	NaN	UVW1	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1659	0.01693	18.097	0	0.322	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1662	0.01723	17.747	0	NaN	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1668	0.01783	17.119	0	0.255	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1671	0.01813	17.409	0	NaN	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1673	0.01833	17.012	0	0.3	NaN	UVM2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1676	0.01863	17.878	0	NaN	NaN	UVW1	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1679	0.01893	17.746	0	0.254	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1682	0.01923	17.611	0	NaN	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1687	0.01973	17.225	0	0.271	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.169	0.02003	17.441	0	NaN	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1693	0.02033	16.808	0	0.279	NaN	UVM2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1696	0.02063	17.217	0	0.261	NaN	UVW1	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1698	0.02083	17.389	0	0.218	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1701	0.02113	17.552	0	NaN	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1707	0.02173	17.162	0	0.263	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1709	0.02193	17.313	0	NaN	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1712	0.02223	17.32	0	0.355	NaN	UVM2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1715	0.02253	17.194	0	0.259	NaN	UVW1	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1718	0.02283	17.705	0	0.252	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1721	0.02313	17.719	0	NaN	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1726	0.02363	16.727	0	0.217	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1729	0.02393	17.186	0	NaN	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1732	0.02423	17.308	0	0.343	NaN	UVM2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1734	0.02443	16.83	0	0.215	NaN	UVW1	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1737	0.02473	17.294	0	0.199	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.174	0.02503	17.381	0	NaN	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1746	0.02563	17.27	0	0.276	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1748	0.02583	17.213	0	NaN	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1751	0.02613	17.456	0	NaN	NaN	UVM2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1754	0.02643	17.412	0	0.287	NaN	UVW1	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1757	0.02673	17.25	0	0.198	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1759	0.02693	17.307	0	NaN	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1765	0.02753	16.965	0	0.243	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1768	0.02783	17.348	0	NaN	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.177	0.02803	17.18	0	0.331	NaN	UVM2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1773	0.02833	17.71	0	0.333	NaN	UVW1	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1776	0.02863	17.788	0	0.265	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1779	0.02893	17.541	0	NaN	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1784	0.02943	17.186	0	0.269	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1787	0.02973	17.169	0	NaN	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.179	0.03003	16.848	0	0.28	NaN	UVM2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1793	0.03033	16.811	0	0.215	NaN	UVW1	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1795	0.03053	17.311	0	0.22	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1798	0.03083	17.617	0	NaN	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1804	0.03143	16.388	0	0.212	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.1806	0.03163	16.93	0	NaN	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.219	0.07003	16.646	0	0.097	NaN	UVM2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.2214	0.07243	16.682	0	0.083	NaN	UVW1	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.2237	0.07473	17.119	0	0.085	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.2261	0.07713	18.236	0	0.147	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.2308	0.08183	16.246	0	0.086	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.2332	0.08423	18.42	0	0.262	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.2356	0.08663	16.518	0	0.099	NaN	UVM2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.2379	0.08893	16.497	0	0.079	NaN	UVW1	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.2403	0.09133	16.976	0	0.073	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.2427	0.09373	18.357	0	0.099	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.2472	0.09823	16.099	0	0.096	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.2856	0.13663	18.027	0	0.159	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.2882	0.13923	18.07	0	0.165	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.2909	0.14193	17.881	0	0.137	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.2935	0.14453	18.178	0	0.157	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.2962	0.14723	16.12	0	0.081	NaN	UVM2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.2988	0.14983	16.122	0	0.081	NaN	UVM2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.3014	0.15243	16.125	0	0.081	NaN	UVM2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.3041	0.15513	16.106	0	0.081	NaN	UVM2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
