date	date_unit	mag	dmag	mag_limit	mag_unit	mag_type	band	instrument	time	time_unit	time_frame	dtime
53785.6458	MJD	17.281	0.107	0	unspecified	apparent	UVW2	NaN	1.4968300925925926	days	observer	NaN
53785.6485	MJD	17.208	0.104	0	unspecified	apparent	UVW2	NaN	1.4995300925925923	days	observer	NaN
53785.6511	MJD	17.205	0.104	0	unspecified	apparent	UVW2	NaN	1.5021300925925924	days	observer	NaN
53785.6533	MJD	17.414	0.126	0	unspecified	apparent	UVW2	NaN	1.5043300925925926	days	observer	NaN
53785.6916	MJD	17.137	0.079	0	unspecified	apparent	U	NaN	1.5426300925925926	days	observer	NaN
53785.6943	MJD	17.209	0.079	0	unspecified	apparent	U	NaN	1.5453300925925926	days	observer	NaN
53785.6969	MJD	17.172	0.077	0	unspecified	apparent	U	NaN	1.5479300925925927	days	observer	NaN
53785.6995	MJD	17.171	0.075	0	unspecified	apparent	U	NaN	1.5505300925925924	days	observer	NaN
53785.7022	MJD	18.256	0.09	0	unspecified	apparent	B	NaN	1.5532300925925926	days	observer	NaN
53785.7048	MJD	18.354	0.095	0	unspecified	apparent	B	NaN	1.5558300925925923	days	observer	NaN
53785.7075	MJD	18.308	0.093	0	unspecified	apparent	B	NaN	1.5585300925925925	days	observer	NaN
53785.7092	MJD	18.128	0.133	0	unspecified	apparent	B	NaN	1.5602300925925925	days	observer	NaN
53787.3019	MJD	18.399	0.08	0	unspecified	apparent	V	NaN	3.1529300925925927	days	observer	NaN
53787.314	MJD	18.616	0.065	0	unspecified	apparent	B	NaN	3.1650300925925925	days	observer	NaN
53787.6092	MJD	20.494	0.233	0	unspecified	apparent	UVW2	NaN	3.4602300925925924	days	observer	NaN
53787.6435	MJD	20.935	0.365	0	unspecified	apparent	UVM2	NaN	3.4945300925925924	days	observer	NaN
53787.6469	MJD	18.905	0.1	0	unspecified	apparent	UVW1	NaN	3.4979300925925925	days	observer	NaN
53787.6489	MJD	17.751	0.071	0	unspecified	apparent	U	NaN	3.4999300925925927	days	observer	NaN
53789.5158	MJD	20.569	0.26	0	unspecified	apparent	UVW2	NaN	5.3668300925925925	days	observer	NaN
53789.519	MJD	17.918	0.093	0	unspecified	apparent	V	NaN	5.370030092592593	days	observer	NaN
53789.5211	MJD	20.86	NaN	0	unspecified	apparent	UVM2	NaN	5.3721300925925926	days	observer	NaN
53789.524	MJD	19.137	0.126	0	unspecified	apparent	UVW1	NaN	5.375030092592593	days	observer	NaN
53789.5259	MJD	17.658	0.074	0	unspecified	apparent	U	NaN	5.376930092592593	days	observer	NaN
53789.5269	MJD	18.333	0.078	0	unspecified	apparent	B	NaN	5.377930092592592	days	observer	NaN
53791.5257	MJD	20.61	0.246	0	unspecified	apparent	UVW2	NaN	7.376730092592592	days	observer	NaN
53791.5287	MJD	17.611	0.07	0	unspecified	apparent	V	NaN	7.379730092592593	days	observer	NaN
53791.531	MJD	20.99	0.355	0	unspecified	apparent	UVM2	NaN	7.382030092592593	days	observer	NaN
53791.534	MJD	19.158	0.105	0	unspecified	apparent	UVW1	NaN	7.385030092592593	days	observer	NaN
53791.5358	MJD	17.722	0.069	0	unspecified	apparent	U	NaN	7.386830092592593	days	observer	NaN
53791.537	MJD	18.093	0.064	0	unspecified	apparent	B	NaN	7.388030092592593	days	observer	NaN
53793.5384	MJD	20.376	0.29	0	unspecified	apparent	UVW2	NaN	9.389430092592592	days	observer	NaN
53793.5389	MJD	17.537	0.1	0	unspecified	apparent	V	NaN	9.389930092592593	days	observer	NaN
53793.5393	MJD	20.46	NaN	0	unspecified	apparent	UVM2	NaN	9.390330092592592	days	observer	NaN
53793.5398	MJD	19.059	0.158	0	unspecified	apparent	UVW1	NaN	9.390830092592592	days	observer	NaN
53793.5401	MJD	17.795	0.091	0	unspecified	apparent	U	NaN	9.391130092592592	days	observer	NaN
53793.5402	MJD	18.099	0.087	0	unspecified	apparent	B	NaN	9.391230092592592	days	observer	NaN
53797.2119	MJD	21.029	0.403	0	unspecified	apparent	UVW2	NaN	13.062930092592593	days	observer	NaN
53797.2164	MJD	20.947	NaN	0	unspecified	apparent	UVM2	NaN	13.067430092592591	days	observer	NaN
53797.2209	MJD	20.042	0.191	0	unspecified	apparent	UVW1	NaN	13.071930092592591	days	observer	NaN
53797.2264	MJD	17.698	0.073	0	unspecified	apparent	V	NaN	13.077430092592593	days	observer	NaN
53797.2301	MJD	18.412	0.082	0	unspecified	apparent	U	NaN	13.081130092592591	days	observer	NaN
53797.2337	MJD	18.421	0.068	0	unspecified	apparent	B	NaN	13.084730092592592	days	observer	NaN
53803.1922	MJD	17.914	0.134	0	unspecified	apparent	V	NaN	19.043230092592594	days	observer	NaN
53803.4249	MJD	18.102	0.098	0	unspecified	apparent	V	NaN	19.275930092592592	days	observer	NaN
53803.4258	MJD	20.999	NaN	0	unspecified	apparent	UVM2	NaN	19.276830092592597	days	observer	NaN
53803.4274	MJD	20.618	0.309	0	unspecified	apparent	UVW1	NaN	19.278430092592597	days	observer	NaN
53803.4284	MJD	19.426	0.156	0	unspecified	apparent	U	NaN	19.27943009259259	days	observer	NaN
53803.4289	MJD	19.351	0.126	0	unspecified	apparent	B	NaN	19.279930092592597	days	observer	NaN
53803.4841	MJD	21.197	NaN	0	unspecified	apparent	UVW2	NaN	19.335130092592596	days	observer	NaN
53804.5199	MJD	21.209	NaN	0	unspecified	apparent	UVW2	NaN	20.37093009259259	days	observer	NaN
53804.5227	MJD	18.228	0.106	0	unspecified	apparent	V	NaN	20.37373009259259	days	observer	NaN
53804.5254	MJD	21.022	NaN	0	unspecified	apparent	UVM2	NaN	20.376430092592592	days	observer	NaN
53804.5284	MJD	20.883	NaN	0	unspecified	apparent	UVW1	NaN	20.379430092592592	days	observer	NaN
53804.5301	MJD	20.027	0.248	0	unspecified	apparent	U	NaN	20.381130092592592	days	observer	NaN
53804.5312	MJD	19.646	0.158	0	unspecified	apparent	B	NaN	20.382230092592597	days	observer	NaN
53805.2689	MJD	18.271	0.101	0	unspecified	apparent	V	NaN	21.119930092592597	days	observer	NaN
53805.2707	MJD	19.803	0.192	0	unspecified	apparent	U	NaN	21.121730092592596	days	observer	NaN
53805.2725	MJD	19.473	0.117	0	unspecified	apparent	B	NaN	21.123530092592592	days	observer	NaN
53806.5209	MJD	21.268	NaN	0	unspecified	apparent	UVW2	NaN	22.371930092592592	days	observer	NaN
53806.5254	MJD	21.195	NaN	0	unspecified	apparent	UVM2	NaN	22.376430092592592	days	observer	NaN
53806.5296	MJD	20.738	0.271	0	unspecified	apparent	UVW1	NaN	22.380630092592597	days	observer	NaN
53808.5394	MJD	21.106	NaN	0	unspecified	apparent	UVW2	NaN	24.39043009259259	days	observer	NaN
53808.5434	MJD	18.562	0.15	0	unspecified	apparent	V	NaN	24.394430092592597	days	observer	NaN
53808.5466	MJD	20.872	NaN	0	unspecified	apparent	UVM2	NaN	24.397630092592596	days	observer	NaN
53808.5506	MJD	20.704	NaN	0	unspecified	apparent	UVW1	NaN	24.401630092592598	days	observer	NaN
53808.5531	MJD	20.139	0.314	0	unspecified	apparent	U	NaN	24.40413009259259	days	observer	NaN
53808.5546	MJD	19.901	0.217	0	unspecified	apparent	B	NaN	24.40563009259259	days	observer	NaN
53809.1391	MJD	18.564	0.14	0	unspecified	apparent	V	NaN	24.990130092592597	days	observer	NaN
53809.1431	MJD	20.33	0.334	0	unspecified	apparent	U	NaN	24.99413009259259	days	observer	NaN
53809.1467	MJD	20.169	0.24	0	unspecified	apparent	B	NaN	24.997730092592597	days	observer	NaN
53810.1433	MJD	18.431	0.128	0	unspecified	apparent	V	NaN	25.99433009259259	days	observer	NaN
53810.1473	MJD	20.238	0.311	0	unspecified	apparent	U	NaN	25.998330092592592	days	observer	NaN
53810.1509	MJD	20.19	0.247	0	unspecified	apparent	B	NaN	26.00193009259259	days	observer	NaN
53811.3789	MJD	18.807	0.171	0	unspecified	apparent	V	NaN	27.229930092592596	days	observer	NaN
53811.385	MJD	20.459	NaN	0	unspecified	apparent	U	NaN	27.236030092592596	days	observer	NaN
53811.3907	MJD	19.821	0.175	0	unspecified	apparent	B	NaN	27.241730092592597	days	observer	NaN
53812.3511	MJD	19.062	0.177	0	unspecified	apparent	V	NaN	28.202130092592597	days	observer	NaN
53812.3578	MJD	20.658	NaN	0	unspecified	apparent	U	NaN	28.208830092592592	days	observer	NaN
53812.364	MJD	20.383	0.233	0	unspecified	apparent	B	NaN	28.215030092592592	days	observer	NaN
53815.1304	MJD	19.409	0.218	0	unspecified	apparent	V	NaN	30.981430092592596	days	observer	NaN
53815.1367	MJD	20.722	NaN	0	unspecified	apparent	U	NaN	30.987730092592592	days	observer	NaN
53815.1411	MJD	20.689	0.367	0	unspecified	apparent	B	NaN	30.992130092592596	days	observer	NaN
53816.5671	MJD	19.475	0.243	0	unspecified	apparent	V	NaN	32.41813009259259	days	observer	NaN
53816.573	MJD	20.587	0.356	0	unspecified	apparent	U	NaN	32.424030092592595	days	observer	NaN
53816.5788	MJD	20.013	0.179	0	unspecified	apparent	B	NaN	32.4298300925926	days	observer	NaN
53818.5164	MJD	19.302	0.26	0	unspecified	apparent	V	NaN	34.36743009259259	days	observer	NaN
53820.1998	MJD	20.126	NaN	0	unspecified	apparent	V	NaN	36.05083009259259	days	observer	NaN
53941.9928	MJD	19.499	NaN	0	unspecified	apparent	V	NaN	157.84383009259258	days	observer	NaN
