instrument	time	band	integration	mag	mag_limit	dmag	flux_density	dflux_density	time_unit	integration_unit	mag_unit	mag_type	flux_density_unit	time_frame	extinction_corrected	dtime	reference	date	date_unit	extinction
P60	0.00499	i	60.0	11.808	0	0.043	71012.0	2758.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.00598	z	60.0	11.928	0	0.042	64485.0	2447.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.00803	i	60.0	12.42	0	0.036	40408.0	1318.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.00902	z	60.0	12.407	0	0.052	41477.0	1940.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.01176	z	60.0	12.735	0	0.036	30659.0	1000.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.01275	r	60.0	13.136	0	0.029	21157.0	558.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.01375	i	60.0	13.111	0	0.031	21377.0	602.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.01474	z	60.0	13.036	0	0.036	23232.0	758.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.01781	i	60.0	13.424	0	0.033	16020.0	480.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.0188	z	60.0	13.395	0	0.044	16687.0	663.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.01979	r	60.0	13.722	0	0.03	12327.0	336.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.02079	i	60.0	13.664	0	0.032	12841.0	373.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.02178	z	60.0	13.555	0	0.043	14398.0	560.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.02277	r	60.0	13.878	0	0.03	10676.0	291.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.02376	r	60.0	13.924	0	0.03	10233.0	279.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.02475	i	60.0	13.857	0	0.03	10747.0	293.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.02574	z	60.0	13.778	0	0.039	11722.0	414.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.02674	r	60.0	14.061	0	0.028	9018.0	230.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.02773	i	60.0	14.001	0	0.031	9411.0	265.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.02872	z	60.0	13.882	0	0.04	10650.0	386.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.02971	r	60.0	14.197	0	0.03	7955.0	217.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.03169	z	60.0	14.022	0	0.035	9360.0	297.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.03268	r	60.0	14.297	0	0.03	7254.0	198.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.03467	z	60.0	14.123	0	0.037	8527.0	286.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.03566	r	60.0	14.376	0	0.03	6744.0	184.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.03665	i	60.0	14.268	0	0.035	7356.0	234.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.03764	z	60.0	14.163	0	0.04	8218.0	298.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.03863	r	60.0	14.412	0	0.029	6524.0	172.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.03963	i	60.0	14.33	0	0.06	6947.0	374.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.04062	z	60.0	14.27	0	0.036	7446.0	243.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.04161	r	60.0	14.496	0	0.029	6037.0	159.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.0426	i	60.0	14.42	0	0.052	6394.0	300.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.0436	z	60.0	14.28	0	0.036	7377.0	241.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.04459	r	60.0	14.633	0	0.042	5320.0	202.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.04558	i	60.0	14.48	0	0.042	6049.0	230.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.04657	z	60.0	14.41	0	0.052	6543.0	307.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.04756	r	60.0	14.62	0	0.036	5384.0	176.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.04855	i	60.0	14.53	0	0.046	5777.0	240.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.04954	z	60.0	14.43	0	0.042	6423.0	244.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.05053	r	60.0	14.673	0	0.031	5127.0	145.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.05152	i	60.0	14.59	0	0.044	5465.0	218.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.05252	z	60.0	14.489	0	0.034	6083.0	188.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.05351	r	60.0	14.741	0	0.027	4815.0	119.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.05553	z	60.0	14.554	0	0.034	5729.0	177.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.05652	r	60.0	14.807	0	0.024	4531.0	99.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.05752	i	60.0	14.71	0	0.04	4892.0	177.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.05851	z	60.0	14.607	0	0.034	5455.0	169.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.05951	r	60.0	14.83	0	0.029	4435.0	117.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.0605	i	60.0	14.75	0	0.042	4715.0	179.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.06149	z	60.0	14.655	0	0.034	5218.0	161.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.06248	r	60.0	14.867	0	0.029	4286.0	113.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.06347	i	60.0	14.79	0	0.052	4544.0	213.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.06446	z	60.0	14.679	0	0.034	5104.0	158.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.08871	r	60.0	15.255	0	0.029	2995.0	79.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.0897	i	60.0	15.11	0	0.066	3381.0	200.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.09069	g	60.0	15.534	0	0.035	2367.0	75.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.09333	g	60.0	15.471	0	0.035	2509.0	80.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.09433	r	60.0	15.268	0	0.033	2959.0	89.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.09532	i	60.0	15.146	0	0.038	3270.0	113.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.09631	g	60.0	15.571	0	0.035	2287.0	73.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.0973	r	60.0	15.302	0	0.034	2867.0	89.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.09829	i	60.0	15.187	0	0.039	3148.0	112.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.09928	g	60.0	15.553	0	0.036	2326.0	76.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.10028	r	60.0	15.348	0	0.02	2748.0	50.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.10127	i	60.0	15.214	0	0.019	3071.0	53.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.10226	g	60.0	15.591	0	0.018	2246.0	37.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.10325	r	60.0	15.364	0	0.024	2708.0	59.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.10424	i	60.0	15.247	0	0.022	2978.0	60.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.10524	g	60.0	15.635	0	0.036	2156.0	71.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.10623	r	60.0	15.398	0	0.032	2624.0	77.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.10722	i	60.0	15.266	0	0.03	2927.0	80.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.10821	g	60.0	15.681	0	0.037	2066.0	69.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.1092	r	60.0	15.428	0	0.034	2552.0	79.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.11019	r	60.0	15.443	0	0.035	2517.0	80.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.11119	i	60.0	15.33	0	0.038	2758.0	95.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.11218	g	60.0	15.704	0	0.037	2023.0	68.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.11383	i	60.0	15.329	0	0.036	2761.0	90.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.11482	g	60.0	15.693	0	0.038	2044.0	71.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.11581	r	60.0	15.445	0	0.032	2512.0	73.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.1168	i	60.0	15.345	0	0.028	2720.0	70.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.11779	g	60.0	15.73	0	0.038	1975.0	68.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.11878	r	60.0	15.504	0	0.036	2379.0	78.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.11977	i	60.0	15.37	0	0.03	2658.0	73.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.12142	r	60.0	15.511	0	0.037	2363.0	80.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.12241	i	60.0	15.418	0	0.034	2543.0	79.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.1234	g	60.0	15.821	0	0.04	1816.0	66.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.12439	r	60.0	15.526	0	0.019	2331.0	41.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.12538	i	60.0	15.425	0	0.041	2526.0	94.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.12637	g	60.0	15.834	0	0.041	1794.0	67.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.12737	r	60.0	15.544	0	0.037	2292.0	77.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.12836	i	60.0	15.444	0	0.043	2482.0	97.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.12935	g	60.0	15.913	0	0.042	1668.0	64.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.13034	r	60.0	15.594	0	0.04	2188.0	80.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.13133	i	60.0	15.458	0	0.047	2450.0	104.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.13233	g	60.0	15.943	0	0.046	1622.0	68.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.13332	r	60.0	15.6	0	0.028	2176.0	56.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.13431	i	60.0	15.451	0	0.048	2466.0	107.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.13531	g	60.0	15.849	0	0.046	1769.0	74.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.1363	r	60.0	15.591	0	0.042	2195.0	84.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	0.13729	i	60.0	15.482	0	0.044	2396.0	96.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	1.82638	r	360.0	18.652	0	0.037	119.7	4.5	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	1.83143	i	360.0	18.501	0	0.042	136.8	5.9	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	1.83678	g	360.0	18.999	0	0.026	91.32	2.32	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	1.84212	r	360.0	18.675	0	0.02	117.0	2.5	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	1.85092	i	360.0	18.481	0	0.037	139.6	5.3	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	1.85598	g	360.0	19.026	0	0.04	88.91	3.61	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	1.86103	r	360.0	18.68	0	0.021	116.3	2.5	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	1.86612	i	360.0	18.533	0	0.043	132.5	5.8	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	1.87142	g	360.0	19.037	0	0.021	87.93	1.84	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	1.87669	r	360.0	18.692	0	0.025	114.9	2.9	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	1.88192	i	360.0	18.516	0	0.04	134.7	5.6	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	1.88698	g	360.0	19.033	0	0.026	88.34	2.25	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	1.89215	r	360.0	18.712	0	0.023	112.6	2.7	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	1.89732	i	360.0	18.541	0	0.043	131.4	5.8	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	1.90238	g	360.0	19.055	0	0.022	86.41	1.89	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	1.90744	r	360.0	18.734	0	0.021	110.2	2.4	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	1.9125	i	360.0	18.494	0	0.042	137.7	6.0	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	1.91756	g	360.0	19.07	0	0.022	85.14	1.86	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	1.92262	r	360.0	18.736	0	0.023	109.9	2.6	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	1.92767	i	360.0	18.529	0	0.045	133.0	6.2	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	1.93273	g	360.0	19.08	0	0.039	84.28	3.27	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	1.93779	r	360.0	18.756	0	0.024	107.7	2.6	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	1.94285	i	360.0	18.526	0	0.051	133.4	7.1	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	1.94791	g	360.0	19.123	0	0.044	80.79	3.64	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	1.95213	r	240.0	18.746	0	0.025	108.8	2.9	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	1.95578	r	120.0	18.781	0	0.036	104.9	3.9	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	1.95979	i	360.0	18.594	0	0.042	124.6	5.4	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	1.96485	g	360.0	19.104	0	0.033	82.29	2.76	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	1.9699	r	360.0	18.806	0	0.025	102.3	2.7	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
P60	1.97496	i	360.0	18.635	0	0.044	119.5	5.5	days	seconds	AB	apparent	microJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...37P/abstract	NaN	NaN	NaN
