instrument	band	date	time	mag	mag_limit	dmag	dmag2	mag_unit	time_unit	date_unit	dtime	reference	integration	integration_unit	airmass	flux_density	dflux_density	flux_density_unit
MDM 1.3m+2.4m+SITe	R	2728.8850579	0.9008603	15.99	0	0.012	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.886088	0.9018904	15.989	0	0.01	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.8871065	0.9029089	15.992	0	0.011	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.8881366	0.903939	15.998	0	0.01	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.8891667	0.9049691	16.0	0	0.011	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.8901968	0.9059992	16.008	0	0.012	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.8912153	0.9070177	15.999	0	0.009	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.8922454	0.9080478	16.017	0	0.01	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.8932755	0.9090779	16.034	0	0.011	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.894294	0.9100964	16.017	0	0.011	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.8953241	0.9111265	16.022	0	0.011	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.8963542	0.9121566	16.007	0	0.011	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.8973843	0.9131867	16.038	0	0.011	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.8984028	0.9142052	16.03	0	0.011	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.8994329	0.9152353	16.017	0	0.013	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.900463	0.9162654	16.025	0	0.011	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.9014815	0.9172839	16.036	0	0.011	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.9025116	0.918314	16.035	0	0.011	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.9035417	0.9193441	16.053	0	0.011	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.9045718	0.9203742	16.043	0	0.01	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.9055903	0.9213927	16.042	0	0.013	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.9066204	0.9224228	16.032	0	0.011	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.9076505	0.9234529	16.028	0	0.012	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.908669	0.9244714	16.049	0	0.013	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.9096991	0.9255015	16.05	0	0.011	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.9107292	0.9265316	16.046	0	0.013	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.9117593	0.9275617	16.052	0	0.011	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.9127778	0.9285802	16.058	0	0.012	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.9138079	0.9296103	16.04	0	0.013	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.914838	0.9306404	16.057	0	0.011	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.9158565	0.9316589	16.054	0	0.011	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.9168866	0.932689	16.051	0	0.014	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.9179167	0.9337191	16.083	0	0.014	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.9189468	0.9347492	16.088	0	0.013	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.9199653	0.9357677	16.075	0	0.013	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.9209954	0.9367978	16.083	0	0.013	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.9220255	0.9378279	16.08	0	0.014	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.923044	0.9388464	16.095	0	0.013	0.048	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.9240741	0.9398765	16.104	0	0.016	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.9251042	0.9409066	16.099	0	0.017	0.05	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.9261343	0.9419367	16.071	0	0.033	0.057	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.9271528	0.9429552	16.068	0	0.018	0.05	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.9281829	0.9439853	16.064	0	0.024	0.053	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.929213	0.9450154	16.101	0	0.017	0.05	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.9302315	0.9460339	16.071	0	0.016	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.9312616	0.947064	16.107	0	0.016	0.05	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.9322917	0.9480941	16.083	0	0.022	0.052	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.9333218	0.9491242	16.086	0	0.025	0.053	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.9343403	0.9501427	16.1	0	0.021	0.051	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.9353704	0.9511728	16.116	0	0.02	0.051	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.9364005	0.9522029	16.107	0	0.025	0.053	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.937419	0.9532214	16.109	0	0.028	0.054	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.9384491	0.9542515	16.098	0	0.028	0.055	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.9394792	0.9552816	16.143	0	0.017	0.05	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.9405093	0.9563117	16.103	0	0.018	0.05	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.9415278	0.9573302	16.119	0	0.023	0.052	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.9425579	0.9583603	16.106	0	0.016	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.943588	0.9593904	16.113	0	0.02	0.051	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.9446065	0.9604089	16.134	0	0.02	0.051	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2728.9456366	0.961439	16.143	0	0.014	0.049	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	V	2749.7329861	21.7487885	20.386	0	0.016	0.019	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2749.7680903	21.7838927	19.841	0	0.016	0.033	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	I	2749.7853125	21.8011149	19.888	0	0.024	0.039	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	B	2750.6521644	22.6679668	21.225	0	0.023	0.041	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2792.6867245	64.7025269	21.734	0	0.086	0.091	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2793.6915625	65.7073649	21.668	0	0.049	0.057	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2794.6897106	66.705513	21.614	0	0.048	0.056	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2795.6928819	67.7086843	21.549	0	0.049	0.057	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
MDM 1.3m+2.4m+SITe	R	2807.6869792	79.7027816	21.819	0	0.093	0.097	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Palomar 1.5m+Norris	I	2730.8752118	2.8910142	16.467	0	0.05	0.07	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	R	2728.6796829	0.6954853	15.434	0	0.002	0.052	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	I	2728.6903206	0.706123	14.98	0	0.002	0.054	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	B	2728.6978715	0.7136739	16.261	0	0.005	0.053	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	V	2728.7054005	0.7212029	15.912	0	0.003	0.05	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	R	2728.7124155	0.7282179	15.554	0	0.003	0.052	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	I	2728.718463	0.7342654	15.074	0	0.006	0.054	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	B	2728.7244039	0.7402063	16.33	0	0.005	0.053	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	V	2728.7303403	0.7461427	15.969	0	0.004	0.05	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	B	2728.7674016	0.783204	16.406	0	0.005	0.053	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	V	2728.7735266	0.789329	16.075	0	0.003	0.05	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	R	2728.7798542	0.7956566	15.685	0	0.003	0.052	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	I	2728.7857604	0.8015628	15.243	0	0.006	0.054	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	B	2728.8111481	0.8269505	16.504	0	0.007	0.053	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	V	2728.8182558	0.8340582	16.176	0	0.003	0.05	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	R	2728.8244375	0.8402399	15.814	0	0.003	0.052	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	I	2728.8308218	0.8466242	15.355	0	0.003	0.054	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	B	2728.8370752	0.8528776	16.568	0	0.006	0.053	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	V	2728.843169	0.8589714	16.223	0	0.003	0.05	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	R	2728.8491586	0.864961	15.864	0	0.003	0.052	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	I	2728.8550625	0.8708649	15.4	0	0.004	0.054	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	B	2728.8709224	0.8867248	16.627	0	0.007	0.053	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	V	2728.8768866	0.892689	16.288	0	0.005	0.05	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	R	2728.8831273	0.8989297	15.952	0	0.003	0.052	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	I	2728.8892974	0.9050998	15.496	0	0.004	0.054	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	B	2728.9042732	0.9200756	16.695	0	0.008	0.053	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	V	2728.924478	0.9402804	16.407	0	0.007	0.051	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	I	2728.9378623	0.9536647	15.634	0	0.027	0.06	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	V	2728.9535139	0.9693163	16.447	0	0.009	0.051	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	R	2728.9602535	0.9760559	16.104	0	0.011	0.053	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	I	2728.9663333	0.9821357	15.683	0	0.014	0.055	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	B	2729.6609618	1.6767642	16.984	0	0.011	0.054	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	V	2729.6642025	1.6800049	16.701	0	0.006	0.051	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	R	2729.6678518	1.6836542	16.306	0	0.005	0.052	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	I	2729.6712049	1.6870073	15.839	0	0.007	0.054	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	B	2729.6748414	1.6906438	17.026	0	0.013	0.054	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	V	2729.6787326	1.694535	16.671	0	0.012	0.052	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	R	2729.6820961	1.6978985	16.337	0	0.007	0.052	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	I	2729.6854491	1.7012515	15.854	0	0.008	0.054	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	B	2729.7052407	1.7210431	17.082	0	0.01	0.054	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	V	2729.7095069	1.7253093	16.757	0	0.006	0.051	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	R	2729.71339	1.7291924	16.376	0	0.006	0.052	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	I	2729.7174132	1.7332156	15.88	0	0.006	0.054	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	B	2729.7218438	1.7376462	17.095	0	0.009	0.054	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	V	2729.7257558	1.7415582	16.781	0	0.007	0.051	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
Mt. Laguna 1m+Loral	R	2729.729875	1.7456774	16.388	0	0.005	0.052	unspecified	days	MJD	NaN	https://ui.adsabs.harvard.edu/abs/2004ApJ...606..381L/abstract	NaN	NaN	NaN	NaN	NaN	NaN
