time	band	integration	mag	mag_limit	dmag	flux_density	dflux_denisty	instrument	time_unit	integration_unit	mag_unit	mag_type	flux_density_unit	time_frame	extinction_corrected	dtime	reference	dflux_density	flux_density_limit	aperture	date	date_unit	Unnamed: 17
0.8165	B	1800.0	20.89	0	0.12	NaN	NaN	0.8m_IAC-80	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-20.0648	yyyy-month-deciday	NaN
0.9149	B	600.0	20.75	0	0.2	NaN	NaN	0.8m_IAC-80	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-20.1703	yyyy-month-deciday	NaN
0.6985	r	120.0	19.56	0	0.17	NaN	NaN	1.2m_Mercator	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-19.9361	yyyy-month-deciday	NaN
0.7031	r	120.0	19.28	0	0.19	NaN	NaN	1.2m_Mercator	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-19.9613	yyyy-month-deciday	NaN
0.7049	r	120.0	19.74	0	0.15	NaN	NaN	1.2m_Mercator	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-19.9631	yyyy-month-deciday	NaN
0.7067	r	120.0	19.37	0	0.11	NaN	NaN	1.2m_Mercator	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-19.9649	yyyy-month-deciday	NaN
0.7085	r	120.0	19.93	0	0.15	NaN	NaN	1.2m_Mercator	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-19.9667	yyyy-month-deciday	NaN
0.7095	r	60.0	19.53	0	0.11	NaN	NaN	1.2m_Mercator	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-19.9681	yyyy-month-deciday	NaN
0.7106	r	60.0	20.07	0	0.21	NaN	NaN	1.2m_Mercator	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-19.9691	yyyy-month-deciday	NaN
0.7117	r	60.0	19.41	0	0.1	NaN	NaN	1.2m_Mercator	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-19.9702	yyyy-month-deciday	NaN
0.7127	r	60.0	19.66	0	0.2	NaN	NaN	1.2m_Mercator	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-19.9713	yyyy-month-deciday	NaN
0.7138	r	60.0	19.82	0	0.15	NaN	NaN	1.2m_Mercator	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-19.9723	yyyy-month-deciday	NaN
0.7148	r	60.0	19.68	0	0.09	NaN	NaN	1.2m_Mercator	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-19.9734	yyyy-month-deciday	NaN
0.7159	r	60.0	19.61	0	0.09	NaN	NaN	1.2m_Mercator	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-19.9745	yyyy-month-deciday	NaN
0.7177	r	120.0	19.57	0	0.12	NaN	NaN	1.2m_Mercator	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-19.9759	yyyy-month-deciday	NaN
0.7195	r	120.0	19.54	0	0.09	NaN	NaN	1.2m_Mercator	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-19.9777	yyyy-month-deciday	NaN
0.7212	r	120.0	19.62	0	0.07	NaN	NaN	1.2m_Mercator	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-19.9794	yyyy-month-deciday	NaN
0.723	r	120.0	19.83	0	0.09	NaN	NaN	1.2m_Mercator	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-19.9812	yyyy-month-deciday	NaN
0.7248	r	120.0	19.58	0	0.06	NaN	NaN	1.2m_Mercator	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-19.9830	yyyy-month-deciday	NaN
0.7266	r	120.0	19.65	0	0.07	NaN	NaN	1.2m_Mercator	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-19.9848	yyyy-month-deciday	NaN
0.7283	r	120.0	19.67	0	0.07	NaN	NaN	1.2m_Mercator	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-19.9865	yyyy-month-deciday	NaN
0.7301	r	120.0	19.78	0	0.08	NaN	NaN	1.2m_Mercator	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-19.9883	yyyy-month-deciday	NaN
0.7318	r	120.0	19.51	0	0.07	NaN	NaN	1.2m_Mercator	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-19.9900	yyyy-month-deciday	NaN
0.7336	r	120.0	19.66	0	0.08	NaN	NaN	1.2m_Mercator	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-19.9918	yyyy-month-deciday	NaN
0.7354	r	120.0	19.47	0	0.05	NaN	NaN	1.2m_Mercator	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-19.9936	yyyy-month-deciday	NaN
0.7371	r	120.0	19.62	0	0.06	NaN	NaN	1.2m_Mercator	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-19.9953	yyyy-month-deciday	NaN
0.7389	r	120.0	19.46	0	0.05	NaN	NaN	1.2m_Mercator	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-19.9971	yyyy-month-deciday	NaN
0.7407	r	120.0	19.62	0	0.06	NaN	NaN	1.2m_Mercator	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-19.9989	yyyy-month-deciday	NaN
0.8871	r	120.0	19.76	0	0.07	NaN	NaN	1.2m_Mercator	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-20.1446	yyyy-month-deciday	NaN
0.8888	r	120.0	19.95	0	0.08	NaN	NaN	1.2m_Mercator	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-20.1464	yyyy-month-deciday	NaN
0.8906	r	120.0	20.14	0	0.1	NaN	NaN	1.2m_Mercator	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-20.1481	yyyy-month-deciday	NaN
0.8925	r	120.0	19.78	0	0.07	NaN	NaN	1.2m_Mercator	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-20.1500	yyyy-month-deciday	NaN
0.8942	r	120.0	20.04	0	0.11	NaN	NaN	1.2m_Mercator	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-20.1517	yyyy-month-deciday	NaN
0.896	r	120.0	19.98	0	0.1	NaN	NaN	1.2m_Mercator	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-20.1535	yyyy-month-deciday	NaN
0.8979	r	120.0	19.85	0	0.08	NaN	NaN	1.2m_Mercator	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-20.1554	yyyy-month-deciday	NaN
0.8997	r	120.0	19.85	0	0.12	NaN	NaN	1.2m_Mercator	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-20.1572	yyyy-month-deciday	NaN
0.9014	r	120.0	19.87	0	0.13	NaN	NaN	1.2m_Mercator	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-20.1589	yyyy-month-deciday	NaN
0.9032	r	120.0	19.87	0	0.11	NaN	NaN	1.2m_Mercator	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-20.1607	yyyy-month-deciday	NaN
0.9049	r	120.0	19.92	0	0.09	NaN	NaN	1.2m_Mercator	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-20.1625	yyyy-month-deciday	NaN
0.9067	r	120.0	19.96	0	0.11	NaN	NaN	1.2m_Mercator	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-20.1642	yyyy-month-deciday	NaN
0.9085	r	120.0	20.04	0	0.1	NaN	NaN	1.2m_Mercator	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-20.1660	yyyy-month-deciday	NaN
0.9103	r	120.0	19.84	0	0.08	NaN	NaN	1.2m_Mercator	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-20.1678	yyyy-month-deciday	NaN
0.912	r	120.0	19.73	0	0.09	NaN	NaN	1.2m_Mercator	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-20.1695	yyyy-month-deciday	NaN
0.9138	r	120.0	19.84	0	0.11	NaN	NaN	1.2m_Mercator	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-20.1713	yyyy-month-deciday	NaN
0.9156	r	120.0	19.92	0	0.1	NaN	NaN	1.2m_Mercator	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-20.1731	yyyy-month-deciday	NaN
0.9173	r	120.0	20.01	0	0.12	NaN	NaN	1.2m_Mercator	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-20.1748	yyyy-month-deciday	NaN
0.9191	r	120.0	19.91	0	0.1	NaN	NaN	1.2m_Mercator	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-20.1766	yyyy-month-deciday	NaN
0.9208	r	120.0	20.08	0	0.09	NaN	NaN	1.2m_Mercator	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-20.1784	yyyy-month-deciday	NaN
0.9226	r	120.0	19.71	0	0.07	NaN	NaN	1.2m_Mercator	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-20.1801	yyyy-month-deciday	NaN
0.9244	r	120.0	19.87	0	0.09	NaN	NaN	1.2m_Mercator	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-20.1819	yyyy-month-deciday	NaN
0.9261	r	120.0	19.83	0	0.07	NaN	NaN	1.2m_Mercator	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-20.1837	yyyy-month-deciday	NaN
0.9279	r	120.0	19.84	0	0.09	NaN	NaN	1.2m_Mercator	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-20.1854	yyyy-month-deciday	NaN
2.6029	I	5760.0	21.22	0	0.15	NaN	NaN	1.5m_AZT-22	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-21.8618	yyyy-month-deciday	NaN
2.6192	R	5610.0	21.81	0	0.26	NaN	NaN	1.5m_AZT-22	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-21.8781	yyyy-month-deciday	NaN
18.7479	R	7200.0	>23.6	0	NaN	NaN	NaN	1.5m_AZT-22	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Apr-07.0086	yyyy-month-deciday	NaN
0.659	R	1800.0	19.66	0	0.09	NaN	NaN	2.0m_IGO	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-19.9179	yyyy-month-deciday	NaN
8.6524	R	3360.0	>23.0	0	NaN	NaN	NaN	2.5m_NOT	days	seconds	AB	apparent	NaN	observer	NaN	NaN	https://ui.adsabs.harvard.edu/abs/2009A%26A...504...45P/abstract	NaN	NaN	NaN	2008-Mar-27.9511	yyyy-month-deciday	NaN
7154.7	B	360.0	17.365	0	0.005	467.7	NaN	Nickel	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	2.1	0.0	NaN	NaN	NaN	NaN
8579.2	B	360.0	17.646	0	0.006	361.1	NaN	Nickel	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	2.0	0.0	NaN	NaN	NaN	NaN
10013.4	B	360.0	17.866	0	0.008	294.8	NaN	Nickel	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	2.2	0.0	NaN	NaN	NaN	NaN
11512.3	B	360.0	18.09	0	0.008	239.9	NaN	Nickel	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1.8	0.0	NaN	NaN	NaN	NaN
13015.9	B	360.0	18.248	0	0.011	207.4	NaN	Nickel	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	2.1	0.0	NaN	NaN	NaN	NaN
14473.6	B	360.0	18.389	0	0.011	182.1	NaN	Nickel	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1.8	0.0	NaN	NaN	NaN	NaN
16436.8	B	360.0	18.587	0	0.015	151.8	NaN	Nickel	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	2.1	0.0	NaN	NaN	NaN	NaN
17937.4	B	360.0	18.77	0	0.018	128.2	NaN	Nickel	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	2.1	0.0	NaN	NaN	NaN	NaN
19398.1	B	360.0	18.858	0	0.015	118.2	NaN	Nickel	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1.6	0.0	NaN	NaN	NaN	NaN
20965.3	B	360.0	18.97	0	0.023	106.7	NaN	Nickel	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	2.2	0.0	NaN	NaN	NaN	NaN
7444.0	V	300.0	17.251	0	0.005	464.1	NaN	Nickel	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	2.1	0.0	NaN	NaN	NaN	NaN
8860.5	V	300.0	17.484	0	0.007	374.5	NaN	Nickel	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	2.4	0.0	NaN	NaN	NaN	NaN
10291.9	V	300.0	17.727	0	0.007	299.4	NaN	Nickel	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1.9	0.0	NaN	NaN	NaN	NaN
11829.3	V	300.0	17.899	0	0.007	255.5	NaN	Nickel	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1.6	0.0	NaN	NaN	NaN	NaN
13294.2	V	300.0	18.062	0	0.007	219.9	NaN	Nickel	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1.4	0.0	NaN	NaN	NaN	NaN
14767.2	V	300.0	18.236	0	0.014	187.3	NaN	Nickel	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	2.4	0.0	NaN	NaN	NaN	NaN
16714.4	V	300.0	18.424	0	0.012	157.5	NaN	Nickel	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1.7	0.0	NaN	NaN	NaN	NaN
18236.5	V	300.0	18.559	0	0.016	139.1	NaN	Nickel	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	2.0	0.0	NaN	NaN	NaN	NaN
19700.4	V	300.0	18.637	0	0.013	129.5	NaN	Nickel	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1.5	0.0	NaN	NaN	NaN	NaN
22996.8	V	300.0	18.902	0	0.021	101.4	NaN	Nickel	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1.9	0.0	NaN	NaN	NaN	NaN
7782.0	R	300.0	16.991	0	0.006	496.1	NaN	Nickel	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	2.7	0.0	NaN	NaN	NaN	NaN
9196.4	R	300.0	17.239	0	0.005	394.8	NaN	Nickel	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1.8	0.0	NaN	NaN	NaN	NaN
10635.4	R	300.0	17.435	0	0.008	329.6	NaN	Nickel	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	2.4	0.0	NaN	NaN	NaN	NaN
12181.0	R	300.0	17.637	0	0.009	273.7	NaN	Nickel	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	2.3	0.0	NaN	NaN	NaN	NaN
13652.0	R	300.0	17.799	0	0.007	235.7	NaN	Nickel	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1.5	0.0	NaN	NaN	NaN	NaN
15110.2	R	300.0	17.917	0	0.007	211.4	NaN	Nickel	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1.4	0.0	NaN	NaN	NaN	NaN
17071.9	R	300.0	18.107	0	0.011	177.5	NaN	Nickel	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1.8	0.0	NaN	NaN	NaN	NaN
18582.1	R	300.0	18.218	0	0.008	160.3	NaN	Nickel	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1.2	0.0	NaN	NaN	NaN	NaN
20035.8	R	300.0	18.308	0	0.017	147.5	NaN	Nickel	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	2.3	0.0	NaN	NaN	NaN	NaN
23331.8	R	300.0	18.541	0	0.021	119.0	NaN	Nickel	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	2.3	0.0	NaN	NaN	NaN	NaN
8122.0	I	300.0	16.797	0	0.004	464.7	NaN	Nickel	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1.7	0.0	NaN	NaN	NaN	NaN
9531.2	I	300.0	17.013	0	0.005	380.9	NaN	Nickel	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1.7	0.0	NaN	NaN	NaN	NaN
10995.4	I	300.0	17.189	0	0.005	323.9	NaN	Nickel	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1.5	0.0	NaN	NaN	NaN	NaN
12520.7	I	300.0	17.394	0	0.005	268.2	NaN	Nickel	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1.2	0.0	NaN	NaN	NaN	NaN
14003.3	I	300.0	17.537	0	0.009	235.1	NaN	Nickel	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1.9	0.0	NaN	NaN	NaN	NaN
15973.2	I	300.0	17.704	0	0.008	201.6	NaN	Nickel	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1.5	0.0	NaN	NaN	NaN	NaN
17412.9	I	300.0	17.817	0	0.011	181.6	NaN	Nickel	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1.8	0.0	NaN	NaN	NaN	NaN
18936.7	I	300.0	17.921	0	0.01	165.0	NaN	Nickel	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1.5	0.0	NaN	NaN	NaN	NaN
20447.9	I	300.0	18.045	0	0.014	147.2	NaN	Nickel	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1.9	0.0	NaN	NaN	NaN	NaN
23665.5	I	300.0	18.111	0	0.118	138.5	NaN	Nickel	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	14.3	0.0	NaN	NaN	NaN	NaN
89309.0	g	900.0	20.67	0	0.1	19.59	NaN	Gemini	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1.72	0.0	NaN	NaN	NaN	NaN
90356.0	r	900.0	20.52	0	0.06	22.49	NaN	Gemini	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1.21	0.0	NaN	NaN	NaN	NaN
91307.0	i	900.0	20.38	0	0.05	25.59	NaN	Gemini	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1.15	0.0	NaN	NaN	NaN	NaN
92470.0	z	900.0	20.31	0	0.05	27.93	NaN	Gemini	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	1.26	0.0	NaN	NaN	NaN	NaN
174960.0	r	900.0	21.51	0	0.06	9.037	NaN	Gemini	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	0.486	0.0	NaN	NaN	NaN	NaN
520390.0	g	1080.0	23.45	0	0.19	1.514	NaN	Gemini	days	seconds	Vega	apparent	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..723B/abstract	0.243	0.0	NaN	NaN	NaN	NaN
